,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.2396,991.9462,9,1.9465
1,Pakistan,S8_G2,6,Super 8 stage,934.5161,811.2104,7,1.1009
2,Ireland,A,4,Group stage,522.321,483.5923,4,0.6051
3,Canada,A,0,Group stage,380.6142,660.6013,4,-4.3748
4,United States of America,A,2,Group stage,433.248,568.9549,4,-2.1204
5,England,S8_G2,14,Finalist,1274.4779,1075.0642,9,1.3848
6,Australia,S8_G1,8,Super 8 stage,974.967,817.3651,7,1.4072
7,Namibia,B,2,Group stage,469.9395,543.2835,4,-1.146
8,Scotland,B,4,Group stage,471.6119,557.5617,4,-1.343
9,Oman,B,0,Group stage,430.7683,594.3947,4,-2.5567
10,New Zealand,S8_G1,12,Semifinalist,1195.1914,914.0818,8,2.1962
11,West Indies,S8_G2,10,Semifinalist,1226.712,973.4776,8,1.9784
12,Afghanistan,C,4,Group stage,591.3723,625.357,4,-0.531
13,Uganda,C,0,Group stage,440.0085,786.5492,4,-5.4147
14,Papua New Guinea,C,2,Group stage,505.6431,648.4826,4,-2.2319
15,South Africa,S8_G2,10,Super 8 stage,962.2182,874.105,7,0.7867
16,Sri Lanka,D,4,Group stage,517.3364,478.9514,4,0.5998
17,Bangladesh,S8_G1,6,Super 8 stage,849.7303,836.994,7,0.1137
18,Netherlands,D,2,Group stage,488.6499,528.4331,4,-0.6216
19,Nepal,D,0,Group stage,431.2205,602.38,4,-2.6744
