,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,990.8904,762.3094,7,2.0409
1,Pakistan,S8_G2,6,Super 8 stage,933.0101,796.4999,7,1.2188
2,Ireland,A,4,Group stage,526.7548,472.3314,4,0.8504
3,Canada,A,0,Group stage,371.559,684.7527,4,-4.8937
4,United States of America,A,2,Group stage,450.4155,543.8233,4,-1.4595
5,England,S8_G2,12,Semifinalist,1137.065,966.154,8,1.3352
6,Australia,S8_G1,12,Champion,1249.0886,1076.0543,9,1.2016
7,Namibia,B,4,Group stage,448.6648,524.5232,4,-1.1853
8,Scotland,B,2,Group stage,473.8739,542.6212,4,-1.0742
9,Oman,B,0,Group stage,433.2777,586.2022,4,-2.3894
10,New Zealand,S8_G1,14,Finalist,1298.1425,1049.0189,9,1.73
11,West Indies,S8_G2,10,Semifinalist,1196.1043,991.4619,8,1.5988
12,Afghanistan,C,4,Group stage,584.7757,562.4005,4,0.3496
13,Uganda,C,0,Group stage,441.3,752.9188,4,-4.869
14,Papua New Guinea,C,2,Group stage,506.1754,647.8046,4,-2.213
15,South Africa,S8_G2,10,Super 8 stage,946.5953,868.8658,7,0.694
16,Sri Lanka,D,4,Group stage,522.8947,470.2814,4,0.8221
17,Bangladesh,S8_G1,6,Super 8 stage,851.5316,857.9244,7,-0.0571
18,Netherlands,D,2,Group stage,487.7526,522.744,4,-0.5467
19,Nepal,D,0,Group stage,437.0242,608.204,4,-2.6747
