,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1251.3692,1000.7804,9,1.7402
1,Pakistan,S8_G2,8,Super 8 stage,957.5648,813.8924,7,1.2828
2,Ireland,A,4,Group stage,542.6599,483.5116,4,0.9242
3,Canada,A,0,Group stage,399.7554,685.8089,4,-4.4696
4,United States of America,A,2,Group stage,444.919,578.4101,4,-2.0858
5,England,S8_G2,14,Semifinalist,1143.0247,977.4267,8,1.2937
6,Australia,S8_G1,8,Super 8 stage,991.1804,808.2437,7,1.6334
7,Namibia,B,4,Group stage,457.424,541.184,4,-1.3087
8,Scotland,B,2,Group stage,468.8448,554.42,4,-1.3371
9,Oman,B,0,Group stage,442.7852,590.5666,4,-2.3091
10,New Zealand,S8_G1,12,Champion,1281.4303,1037.6489,9,1.6929
11,West Indies,S8_G2,10,Semifinalist,1202.289,997.7098,8,1.5983
12,Afghanistan,C,4,Group stage,571.7581,591.8224,4,-0.3135
13,Uganda,C,0,Group stage,437.1287,738.0447,4,-4.7018
14,Papua New Guinea,C,2,Group stage,506.0802,619.1527,4,-1.7668
15,South Africa,S8_G2,8,Super 8 stage,958.313,864.0126,7,0.842
16,Sri Lanka,D,4,Group stage,524.5829,481.5873,4,0.6718
17,Bangladesh,S8_G1,6,Super 8 stage,839.6511,836.6244,7,0.027
18,Netherlands,D,2,Group stage,479.9959,534.3701,4,-0.8496
19,Nepal,D,0,Group stage,421.3864,586.9261,4,-2.5866
