,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1243.865,995.5819,9,1.7242
1,Pakistan,S8_G2,8,Super 8 stage,972.3432,808.016,7,1.4672
2,Ireland,A,4,Group stage,501.324,496.9903,4,0.0677
3,Canada,A,0,Group stage,399.8947,654.4843,4,-3.978
4,United States of America,A,2,Group stage,445.5495,578.4411,4,-2.0764
5,England,S8_G2,14,Semifinalist,1157.0473,941.7789,8,1.6818
6,Australia,S8_G1,8,Super 8 stage,995.8283,833.0335,7,1.4535
7,Namibia,B,2,Group stage,469.9679,544.5951,4,-1.166
8,Scotland,B,4,Group stage,474.8064,547.646,4,-1.1381
9,Oman,B,0,Group stage,431.7631,613.874,4,-2.8455
10,New Zealand,S8_G1,10,Finalist,1274.3768,1025.8451,9,1.7259
11,West Indies,S8_G2,12,Semifinalist,1232.9141,982.3229,8,1.9577
12,Afghanistan,C,4,Group stage,571.4771,598.4936,4,-0.4221
13,Uganda,C,0,Group stage,436.9827,748.9705,4,-4.8748
14,Papua New Guinea,C,2,Group stage,496.6126,647.1675,4,-2.3524
15,South Africa,S8_G2,8,Super 8 stage,967.0788,876.5532,7,0.8083
16,Sri Lanka,D,4,Group stage,514.6309,491.1444,4,0.367
17,Bangladesh,S8_G1,6,Super 8 stage,850.838,849.1871,7,0.0147
18,Netherlands,D,2,Group stage,481.7164,537.5313,4,-0.8721
19,Nepal,D,0,Group stage,452.89,600.2497,4,-2.3025
