,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1259.8194,1016.0198,9,1.6931
1,Pakistan,S8_G2,6,Super 8 stage,952.4661,817.2094,7,1.2076
2,Ireland,A,4,Group stage,534.7612,503.683,4,0.4856
3,Canada,A,2,Group stage,416.3266,649.3298,4,-3.6407
4,United States of America,A,0,Group stage,440.6059,584.4529,4,-2.2476
5,England,S8_G2,12,Semifinalist,1140.3846,972.6987,8,1.31
6,Australia,S8_G1,12,Finalist,1232.702,1069.086,9,1.1362
7,Namibia,B,4,Group stage,460.1705,526.6155,4,-1.0382
8,Scotland,B,2,Group stage,461.6563,550.5041,4,-1.3882
9,Oman,B,0,Group stage,421.9317,577.9961,4,-2.4385
10,New Zealand,S8_G1,8,Super 8 stage,1031.7239,786.1027,7,2.193
11,West Indies,S8_G2,12,Semifinalist,1223.9989,975.1895,8,1.9438
12,Afghanistan,C,2,Group stage,540.3908,604.395,4,-1.0001
13,Uganda,C,0,Group stage,432.7022,703.3081,4,-4.2282
14,Papua New Guinea,C,4,Group stage,487.7,621.3213,4,-2.0878
15,South Africa,S8_G2,10,Super 8 stage,953.0651,859.2817,7,0.8374
16,Sri Lanka,D,4,Group stage,529.9373,463.2809,4,1.0415
17,Bangladesh,S8_G1,6,Super 8 stage,845.02,841.8574,7,0.0282
18,Netherlands,D,2,Group stage,495.174,526.6347,4,-0.4916
19,Nepal,D,0,Group stage,422.384,633.9536,4,-3.3058
