,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1259.6368,995.6408,9,1.8333
1,Pakistan,S8_G2,8,Super 8 stage,952.6048,801.1489,7,1.3523
2,Ireland,A,4,Group stage,510.1323,484.1625,4,0.4058
3,Canada,A,0,Group stage,389.0381,685.6678,4,-4.6348
4,United States of America,A,2,Group stage,447.0219,560.4469,4,-1.7723
5,England,S8_G2,12,Semifinalist,1137.9598,967.4863,8,1.3318
6,Australia,S8_G1,10,Super 8 stage,978.332,795.1007,7,1.636
7,Namibia,B,4,Group stage,463.8491,536.3277,4,-1.1325
8,Scotland,B,2,Group stage,445.2259,541.2417,4,-1.5002
9,Oman,B,0,Group stage,435.5163,590.7178,4,-2.425
10,New Zealand,S8_G1,10,Finalist,1291.436,1046.9723,9,1.6977
11,West Indies,S8_G2,10,Semifinalist,1209.0916,983.0045,8,1.7663
12,Afghanistan,C,4,Group stage,576.9654,585.3572,4,-0.1311
13,Uganda,C,0,Group stage,440.3858,762.5801,4,-5.0343
14,Papua New Guinea,C,2,Group stage,509.1219,641.8702,4,-2.0742
15,South Africa,S8_G2,10,Super 8 stage,954.284,866.1279,7,0.7871
16,Sri Lanka,D,4,Group stage,536.394,476.0332,4,0.9431
17,Bangladesh,S8_G1,6,Super 8 stage,863.617,837.0362,7,0.2373
18,Netherlands,D,2,Group stage,499.5199,534.8347,4,-0.5518
19,Nepal,D,0,Group stage,416.2586,624.634,4,-3.2559
