,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1141.6311,888.4127,8,1.9783
1,Pakistan,S8_G2,8,Super 8 stage,955.6066,814.0718,7,1.2637
2,Ireland,A,4,Group stage,532.6079,487.7723,4,0.7006
3,Canada,A,0,Group stage,392.6987,678.0259,4,-4.4582
4,United States of America,A,2,Group stage,438.8777,580.2759,4,-2.2093
5,England,S8_G2,12,Champion,1284.4944,1110.005,9,1.2117
6,Australia,S8_G1,12,Semifinalist,1117.7559,936.4746,8,1.4163
7,Namibia,B,4,Group stage,465.9584,526.8901,4,-0.9521
8,Scotland,B,2,Group stage,452.7926,554.3626,4,-1.587
9,Oman,B,0,Group stage,446.4719,596.8756,4,-2.3501
10,New Zealand,S8_G1,10,Super 8 stage,1016.6901,792.0497,7,2.0057
11,West Indies,S8_G2,10,Finalist,1372.8966,1101.1716,9,1.887
12,Afghanistan,C,4,Group stage,603.8873,583.2606,4,0.3223
13,Uganda,C,0,Group stage,432.657,780.0477,4,-5.428
14,Papua New Guinea,C,2,Group stage,495.9193,646.418,4,-2.3515
15,South Africa,S8_G2,8,Super 8 stage,962.9604,865.9678,7,0.866
16,Sri Lanka,D,4,Group stage,508.0881,474.065,4,0.5316
17,Bangladesh,S8_G1,6,Super 8 stage,847.5284,847.8572,7,-0.0029
18,Netherlands,D,2,Group stage,491.7191,538.1929,4,-0.7262
19,Nepal,D,0,Group stage,433.0933,592.1377,4,-2.4851
