,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1270.4545,1007.9303,9,1.8231
1,Pakistan,S8_G2,8,Super 8 stage,964.5053,816.3503,7,1.3228
2,Ireland,A,4,Group stage,515.9945,488.9097,4,0.4232
3,Canada,A,0,Group stage,403.7739,662.9494,4,-4.0496
4,United States of America,A,2,Group stage,446.6169,599.139,4,-2.3832
5,England,S8_G2,12,Champion,1273.4157,1073.7705,9,1.3864
6,Australia,S8_G1,10,Super 8 stage,984.107,814.4042,7,1.5152
7,Namibia,B,4,Group stage,469.2175,545.2486,4,-1.188
8,Scotland,B,2,Group stage,475.2014,548.355,4,-1.143
9,Oman,B,0,Group stage,428.6589,598.2431,4,-2.6498
10,New Zealand,S8_G1,12,Semifinalist,1190.0699,912.7962,8,2.1662
11,West Indies,S8_G2,12,Semifinalist,1198.1952,1002.6796,8,1.5275
12,Afghanistan,C,4,Group stage,572.3388,592.2492,4,-0.3111
13,Uganda,C,0,Group stage,460.5636,754.3828,4,-4.5909
14,Papua New Guinea,C,2,Group stage,492.4698,645.7135,4,-2.3944
15,South Africa,S8_G2,8,Super 8 stage,946.8975,857.0696,7,0.802
16,Sri Lanka,D,4,Group stage,522.6594,480.6457,4,0.6565
17,Bangladesh,S8_G1,6,Super 8 stage,849.2938,850.9494,7,-0.0148
18,Netherlands,D,2,Group stage,490.8523,536.1286,4,-0.7074
19,Nepal,D,0,Group stage,427.2021,594.5733,4,-2.6152
