,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1112.7947,881.0474,8,1.8105
1,Pakistan,S8_G2,6,Super 8 stage,956.7516,816.9747,7,1.248
2,Ireland,A,4,Group stage,531.8782,494.5223,4,0.5837
3,Canada,A,0,Group stage,374.0616,686.1108,4,-4.8758
4,United States of America,A,2,Group stage,468.5659,552.3306,4,-1.3088
5,England,S8_G2,10,Champion,1273.9718,1110.4804,9,1.1354
6,Australia,S8_G1,12,Semifinalist,1117.4567,938.2688,8,1.3999
7,Namibia,B,4,Group stage,462.1573,541.7771,4,-1.2441
8,Scotland,B,2,Group stage,468.9953,541.3997,4,-1.1313
9,Oman,B,0,Group stage,431.1367,590.7945,4,-2.4947
10,New Zealand,S8_G1,10,Super 8 stage,1043.8135,775.6766,7,2.3941
11,West Indies,S8_G2,12,Finalist,1354.7441,1112.7308,9,1.6806
12,Afghanistan,C,4,Group stage,567.759,593.4574,4,-0.4015
13,Uganda,C,0,Group stage,436.371,745.8614,4,-4.8358
14,Papua New Guinea,C,2,Group stage,517.707,659.4311,4,-2.2144
15,South Africa,S8_G2,10,Super 8 stage,966.2286,865.6341,7,0.8982
16,Sri Lanka,D,4,Group stage,528.5676,477.5051,4,0.7979
17,Bangladesh,S8_G1,6,Super 8 stage,853.2727,836.2574,7,0.1519
18,Netherlands,D,2,Group stage,497.5998,524.1441,4,-0.4148
19,Nepal,D,0,Group stage,425.2037,644.6325,4,-3.4286
