,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.6971,1005.2788,9,1.7598
1,Pakistan,S8_G2,8,Super 8 stage,943.6717,815.6532,7,1.143
2,Ireland,A,4,Group stage,523.7839,482.2069,4,0.6496
3,Canada,A,0,Group stage,399.4386,692.9403,4,-4.586
4,United States of America,A,2,Group stage,470.955,569.4068,4,-1.5383
5,England,S8_G2,12,Semifinalist,1128.6686,959.0813,8,1.3249
6,Australia,S8_G1,10,Super 8 stage,972.2723,806.8523,7,1.477
7,Namibia,B,4,Group stage,462.5775,544.3344,4,-1.2775
8,Scotland,B,2,Group stage,461.3461,540.4421,4,-1.2359
9,Oman,B,0,Group stage,446.2961,579.2249,4,-2.077
10,New Zealand,S8_G1,12,Finalist,1291.3803,1034.9732,9,1.7806
11,West Indies,S8_G2,10,Semifinalist,1209.398,983.9539,8,1.7613
12,Afghanistan,C,4,Group stage,561.4493,574.2889,4,-0.2006
13,Uganda,C,0,Group stage,435.7618,763.3221,4,-5.1181
14,Papua New Guinea,C,2,Group stage,491.434,633.0384,4,-2.2126
15,South Africa,S8_G2,8,Super 8 stage,934.9791,868.4554,7,0.594
16,Sri Lanka,D,4,Group stage,522.146,470.1825,4,0.8119
17,Bangladesh,S8_G1,6,Super 8 stage,861.4332,846.4198,7,0.134
18,Netherlands,D,2,Group stage,499.7541,526.9027,4,-0.4242
19,Nepal,D,0,Group stage,429.8593,608.3443,4,-2.7888
