,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1264.9084,1012.4567,9,1.7531
1,Pakistan,S8_G2,6,Super 8 stage,941.4255,820.9444,7,1.0757
2,Ireland,A,4,Group stage,537.9761,486.0955,4,0.8106
3,Canada,A,0,Group stage,368.2787,670.6866,4,-4.7251
4,United States of America,A,2,Group stage,447.0873,555.5591,4,-1.6949
5,England,S8_G2,14,Semifinalist,1149.2025,978.6043,8,1.3328
6,Australia,S8_G1,12,Finalist,1243.7853,1064.8186,9,1.2428
7,Namibia,B,4,Group stage,467.4432,545.3107,4,-1.2167
8,Scotland,B,2,Group stage,481.4514,546.3548,4,-1.0141
9,Oman,B,0,Group stage,425.0819,587.4367,4,-2.5368
10,New Zealand,S8_G1,10,Super 8 stage,1049.1254,784.691,7,2.361
11,West Indies,S8_G2,10,Semifinalist,1224.5331,979.5981,8,1.9136
12,Afghanistan,C,4,Group stage,583.2289,580.7367,4,0.0389
13,Uganda,C,0,Group stage,421.8427,783.2486,4,-5.647
14,Papua New Guinea,C,2,Group stage,501.9451,634.6375,4,-2.0733
15,South Africa,S8_G2,10,Super 8 stage,951.0692,863.8596,7,0.7787
16,Sri Lanka,D,4,Group stage,515.0959,482.3957,4,0.5109
17,Bangladesh,S8_G1,6,Super 8 stage,852.6251,849.5062,7,0.0278
18,Netherlands,D,2,Group stage,501.5154,523.6146,4,-0.3453
19,Nepal,D,0,Group stage,428.6038,605.6695,4,-2.7667
