,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.0324,1003.8423,9,1.8555
1,Pakistan,S8_G2,10,Semifinalist,1082.6939,946.019,8,1.0678
2,Ireland,A,4,Group stage,505.4441,493.4217,4,0.1878
3,Canada,A,0,Group stage,382.5994,688.9723,4,-4.7871
4,United States of America,A,2,Group stage,472.6063,551.6989,4,-1.2358
5,England,S8_G2,14,Semifinalist,1131.2576,952.0065,8,1.4004
6,Australia,S8_G1,10,Super 8 stage,960.9577,804.0764,7,1.4007
7,Namibia,B,2,Group stage,449.7769,534.5832,4,-1.3251
8,Scotland,B,2,Group stage,463.6482,546.1306,4,-1.2888
9,Oman,B,2,Group stage,430.0461,559.0104,4,-2.0151
10,New Zealand,S8_G1,10,Finalist,1293.5217,1021.8199,9,1.8868
11,West Indies,S8_G2,8,Super 8 stage,1065.9118,853.8945,7,1.893
12,Afghanistan,C,4,Group stage,578.708,587.2601,4,-0.1336
13,Uganda,C,0,Group stage,452.7006,751.9997,4,-4.6765
14,Papua New Guinea,C,2,Group stage,495.0494,645.9923,4,-2.3585
15,South Africa,S8_G2,8,Super 8 stage,956.6792,869.4252,7,0.7791
16,Sri Lanka,D,4,Group stage,520.2782,482.1979,4,0.595
17,Bangladesh,S8_G1,6,Super 8 stage,868.8143,842.5019,7,0.2349
18,Netherlands,D,2,Group stage,496.7279,532.4941,4,-0.5588
19,Nepal,D,0,Group stage,422.5616,633.6684,4,-3.2985
