,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.9916,997.1493,9,1.9017
1,Pakistan,S8_G2,6,Super 8 stage,947.7118,821.4568,7,1.1273
2,Ireland,A,4,Group stage,507.8255,486.6097,4,0.3315
3,Canada,A,0,Group stage,368.8353,658.4275,4,-4.5249
4,United States of America,A,2,Group stage,464.1564,549.9261,4,-1.3402
5,England,S8_G2,14,Finalist,1270.3058,1098.0641,9,1.1961
6,Australia,S8_G1,8,Super 8 stage,961.4007,811.1352,7,1.3417
7,Namibia,B,4,Group stage,459.5302,525.1546,4,-1.0254
8,Scotland,B,2,Group stage,470.6015,555.336,4,-1.324
9,Oman,B,0,Group stage,437.8798,580.3311,4,-2.2258
10,New Zealand,S8_G1,12,Semifinalist,1181.9208,906.9319,8,2.1484
11,West Indies,S8_G2,8,Super 8 stage,1111.2008,848.5872,7,2.3448
12,Afghanistan,C,4,Group stage,574.5655,614.2992,4,-0.6208
13,Uganda,C,0,Group stage,432.8176,771.7538,4,-5.2959
14,Papua New Guinea,C,2,Group stage,488.3069,644.9981,4,-2.4483
15,South Africa,S8_G2,12,Semifinalist,1094.142,1000.2755,8,0.7333
16,Sri Lanka,D,4,Group stage,540.2325,483.1603,4,0.8918
17,Bangladesh,S8_G1,6,Super 8 stage,861.7795,837.3336,7,0.2183
18,Netherlands,D,2,Group stage,496.5865,545.7642,4,-0.7684
19,Nepal,D,0,Group stage,428.8776,632.9739,4,-3.189
