,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.0221,1002.1421,9,1.7144
1,Pakistan,S8_G2,6,Super 8 stage,966.2549,813.6877,7,1.3622
2,Ireland,A,4,Group stage,514.353,484.7647,4,0.4623
3,Canada,A,0,Group stage,387.259,651.2387,4,-4.1247
4,United States of America,A,2,Group stage,431.6239,568.2023,4,-2.134
5,England,S8_G2,10,Semifinalist,1121.9364,961.3319,8,1.2547
6,Australia,S8_G1,10,Super 8 stage,977.0793,820.7157,7,1.3961
7,Namibia,B,4,Group stage,462.411,525.2987,4,-0.9826
8,Scotland,B,2,Group stage,453.5998,557.2609,4,-1.6197
9,Oman,B,0,Group stage,446.8904,580.2755,4,-2.0841
10,New Zealand,S8_G1,12,Finalist,1292.9592,1026.7649,9,1.8486
11,West Indies,S8_G2,12,Semifinalist,1215.5865,972.5379,8,1.8988
12,Afghanistan,C,4,Group stage,568.9236,580.6725,4,-0.1836
13,Uganda,C,0,Group stage,416.1773,751.9098,4,-5.2458
14,Papua New Guinea,C,2,Group stage,486.5956,629.69,4,-2.2359
15,South Africa,S8_G2,10,Super 8 stage,961.892,858.9759,7,0.9189
16,Sri Lanka,D,4,Group stage,521.6386,479.7713,4,0.6542
17,Bangladesh,S8_G1,6,Super 8 stage,852.5913,844.043,7,0.0763
18,Netherlands,D,2,Group stage,491.0052,522.2722,4,-0.4885
19,Nepal,D,0,Group stage,417.6988,603.9421,4,-2.9101
