,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,1001.5419,767.946,7,2.0857
1,Pakistan,S8_G2,6,Super 8 stage,946.8324,821.8802,7,1.1156
2,Ireland,A,4,Group stage,524.4659,479.4184,4,0.7039
3,Canada,A,0,Group stage,403.5439,674.1746,4,-4.2286
4,United States of America,A,2,Group stage,444.0686,572.5142,4,-2.007
5,England,S8_G2,12,Champion,1270.6327,1090.51,9,1.2509
6,Australia,S8_G1,14,Finalist,1255.9276,1083.4364,9,1.1979
7,Namibia,B,2,Group stage,460.7058,537.0649,4,-1.1931
8,Scotland,B,4,Group stage,467.1908,546.4868,4,-1.239
9,Oman,B,0,Group stage,430.8674,575.4932,4,-2.2598
10,New Zealand,S8_G1,12,Semifinalist,1187.3907,905.8688,8,2.1994
11,West Indies,S8_G2,10,Semifinalist,1218.776,981.8024,8,1.8514
12,Afghanistan,C,4,Group stage,580.991,582.2781,4,-0.0201
13,Uganda,C,0,Group stage,431.2723,756.0683,4,-5.0749
14,Papua New Guinea,C,2,Group stage,485.0973,657.5958,4,-2.6953
15,South Africa,S8_G2,10,Super 8 stage,948.4658,865.1215,7,0.7441
16,Sri Lanka,S8_G1,6,Super 8 stage,883.9386,881.1432,7,0.025
17,Bangladesh,D,4,Group stage,524.1211,466.9437,4,0.8934
18,Netherlands,D,2,Group stage,494.6037,554.0594,4,-0.929
19,Nepal,D,0,Group stage,452.9377,613.5653,4,-2.5098
