,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.8964,994.8726,9,1.8543
1,Pakistan,S8_G2,6,Super 8 stage,948.6503,823.4003,7,1.1183
2,Ireland,A,4,Group stage,516.4836,475.9021,4,0.6341
3,Canada,A,0,Group stage,377.1539,678.3947,4,-4.7069
4,United States of America,A,2,Group stage,437.6997,556.375,4,-1.8543
5,England,S8_G2,12,Semifinalist,1137.6326,956.4642,8,1.4154
6,Australia,S8_G1,10,Super 8 stage,977.8225,796.4324,7,1.6196
7,Namibia,B,4,Group stage,453.939,544.3107,4,-1.4121
8,Scotland,B,2,Group stage,467.9049,564.7004,4,-1.5124
9,Oman,B,0,Group stage,430.2926,566.4005,4,-2.1267
10,New Zealand,S8_G1,10,Finalist,1309.2998,1029.1373,9,1.9456
11,West Indies,S8_G2,12,Semifinalist,1218.8912,984.316,8,1.8326
12,Afghanistan,C,4,Group stage,580.9465,639.9674,4,-0.9222
13,Uganda,C,0,Group stage,472.481,763.1062,4,-4.541
14,Papua New Guinea,C,2,Group stage,517.5658,653.1028,4,-2.1178
15,South Africa,S8_G2,10,Super 8 stage,938.4986,838.0671,7,0.8967
16,Sri Lanka,D,4,Group stage,518.4142,481.256,4,0.5806
17,Bangladesh,S8_G1,6,Super 8 stage,835.9008,825.1603,7,0.0959
18,Netherlands,D,2,Group stage,499.1441,529.9464,4,-0.4813
19,Nepal,D,0,Group stage,412.4761,611.781,4,-3.1141
