,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.8646,1004.762,9,1.8618
1,Pakistan,S8_G2,8,Super 8 stage,947.6306,814.9855,7,1.1843
2,Ireland,A,4,Group stage,529.6675,478.246,4,0.8035
3,Canada,A,0,Group stage,388.7624,661.975,4,-4.2689
4,United States of America,A,2,Group stage,422.7554,565.9193,4,-2.2369
5,England,S8_G2,14,Semifinalist,1132.172,958.8759,8,1.3539
6,Australia,S8_G1,8,Super 8 stage,981.7193,828.461,7,1.3684
7,Namibia,B,4,Group stage,461.6945,534.0633,4,-1.1308
8,Scotland,B,2,Group stage,468.3309,543.5433,4,-1.1752
9,Oman,B,0,Group stage,435.0832,583.9114,4,-2.3254
10,New Zealand,S8_G1,12,Finalist,1292.6748,1032.5662,9,1.8063
11,West Indies,S8_G2,10,Semifinalist,1211.3928,1004.1098,8,1.6194
12,Afghanistan,C,4,Group stage,576.6411,575.8426,4,0.0125
13,Uganda,C,0,Group stage,417.6038,740.5708,4,-5.0464
14,Papua New Guinea,C,2,Group stage,504.3316,638.9806,4,-2.1039
15,South Africa,S8_G2,8,Super 8 stage,946.279,866.5224,7,0.7121
16,Sri Lanka,S8_G1,6,Super 8 stage,865.7305,890.9786,7,-0.2254
17,Bangladesh,D,4,Group stage,517.0857,450.9757,4,1.033
18,Netherlands,D,2,Group stage,503.5265,519.2622,4,-0.2459
19,Nepal,D,0,Group stage,425.3274,606.7217,4,-2.8343
