,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1131.0563,878.864,8,1.9703
1,Pakistan,S8_G2,8,Super 8 stage,951.137,826.8406,7,1.1098
2,Ireland,A,4,Group stage,537.823,479.3118,4,0.9142
3,Canada,A,0,Group stage,382.999,689.5099,4,-4.7892
4,United States of America,A,2,Group stage,451.1,560.6958,4,-1.7124
5,England,S8_G2,10,Finalist,1272.6784,1113.7349,9,1.1038
6,Australia,S8_G1,12,Champion,1243.3161,1060.1093,9,1.2723
7,Namibia,B,2,Group stage,469.7955,538.6816,4,-1.0763
8,Scotland,B,4,Group stage,471.3563,558.0442,4,-1.3545
9,Oman,B,0,Group stage,438.2188,576.0446,4,-2.1535
10,New Zealand,S8_G1,10,Super 8 stage,1051.5944,792.5447,7,2.3129
11,West Indies,S8_G2,12,Semifinalist,1224.3696,988.1808,8,1.8452
12,Afghanistan,C,4,Group stage,564.1244,599.2401,4,-0.5487
13,Uganda,C,0,Group stage,429.0788,751.5037,4,-5.0379
14,Papua New Guinea,C,2,Group stage,501.3764,628.817,4,-1.9913
15,South Africa,S8_G2,8,Super 8 stage,954.0621,853.4453,7,0.8984
16,Sri Lanka,D,4,Group stage,526.6166,479.9888,4,0.7286
17,Bangladesh,S8_G1,6,Super 8 stage,857.9963,844.7815,7,0.118
18,Netherlands,D,2,Group stage,497.2207,528.2574,4,-0.4849
19,Nepal,D,0,Group stage,416.7456,624.0694,4,-3.2394
