,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.78,1006.4386,9,1.7801
1,Pakistan,S8_G2,8,Super 8 stage,948.1047,826.0772,7,1.0895
2,Ireland,A,4,Group stage,513.701,489.6853,4,0.3752
3,Canada,A,0,Group stage,401.3982,660.8226,4,-4.0535
4,United States of America,A,2,Group stage,451.9625,571.2631,4,-1.8641
5,England,S8_G2,14,Finalist,1278.231,1084.0136,9,1.3487
6,Australia,S8_G1,10,Super 8 stage,988.5734,816.0139,7,1.5407
7,Namibia,B,4,Group stage,461.4034,538.9607,4,-1.2118
8,Scotland,B,2,Group stage,478.3796,564.0119,4,-1.338
9,Oman,B,0,Group stage,424.6855,586.0448,4,-2.5212
10,New Zealand,S8_G1,10,Semifinalist,1188.9802,901.5048,8,2.2459
11,West Indies,S8_G2,8,Super 8 stage,1071.7365,856.5748,7,1.9211
12,Afghanistan,C,4,Group stage,559.2956,591.59,4,-0.5046
13,Uganda,C,0,Group stage,444.3735,746.8641,4,-4.7264
14,Papua New Guinea,C,2,Group stage,503.3419,659.0809,4,-2.4334
15,South Africa,S8_G2,10,Semifinalist,1069.8011,983.6188,8,0.6733
16,Sri Lanka,D,4,Group stage,520.6417,478.6668,4,0.6559
17,Bangladesh,S8_G1,6,Super 8 stage,845.924,842.244,7,0.0329
18,Netherlands,D,2,Group stage,488.2028,523.2347,4,-0.5474
19,Nepal,D,0,Group stage,427.9615,602.7676,4,-2.7313
