,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1247.8527,1017.2998,9,1.6011
1,Pakistan,S8_G2,8,Super 8 stage,970.7549,811.1178,7,1.4253
2,Ireland,A,4,Group stage,537.7655,465.2658,4,1.1328
3,Canada,A,0,Group stage,395.38,689.8196,4,-4.6006
4,United States of America,A,2,Group stage,421.9198,564.2803,4,-2.2244
5,England,S8_G2,12,Finalist,1278.5693,1098.3722,9,1.2514
6,Australia,S8_G1,10,Super 8 stage,984.4965,811.5098,7,1.5445
7,Namibia,B,2,Group stage,453.0472,561.367,4,-1.6925
8,Scotland,B,4,Group stage,483.0028,545.1708,4,-0.9714
9,Oman,B,0,Group stage,440.5654,597.3039,4,-2.449
10,New Zealand,S8_G1,12,Semifinalist,1142.0158,919.6027,8,1.7376
11,West Indies,S8_G2,12,Semifinalist,1205.8766,965.5585,8,1.8775
12,Afghanistan,C,4,Group stage,576.9862,578.1527,4,-0.0182
13,Uganda,C,0,Group stage,451.3035,754.648,4,-4.7398
14,Papua New Guinea,C,2,Group stage,499.0281,641.8104,4,-2.231
15,South Africa,S8_G2,8,Super 8 stage,966.9303,873.5323,7,0.8339
16,Sri Lanka,D,4,Group stage,525.9301,493.8717,4,0.5009
17,Bangladesh,S8_G1,6,Super 8 stage,872.7736,831.919,7,0.3648
18,Netherlands,D,2,Group stage,502.4756,540.652,4,-0.5965
19,Nepal,D,0,Group stage,432.1021,627.5215,4,-3.0534
