,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1247.3456,999.5218,9,1.721
1,Pakistan,S8_G2,8,Super 8 stage,946.6798,818.9985,7,1.14
2,Ireland,A,4,Group stage,515.6853,468.0256,4,0.7447
3,Canada,A,0,Group stage,390.7819,668.2912,4,-4.3361
4,United States of America,A,2,Group stage,444.6701,562.1045,4,-1.8349
5,England,S8_G2,12,Semifinalist,1157.0436,973.6493,8,1.4328
6,Australia,S8_G1,12,Champion,1246.3197,1069.3431,9,1.229
7,Namibia,B,4,Group stage,454.5718,538.2743,4,-1.3079
8,Scotland,B,2,Group stage,482.5991,541.1747,4,-0.9152
9,Oman,B,0,Group stage,420.159,601.2778,4,-2.83
10,New Zealand,S8_G1,10,Super 8 stage,1034.8883,782.2751,7,2.2555
11,West Indies,S8_G2,10,Semifinalist,1196.9755,977.8103,8,1.7122
12,Afghanistan,C,4,Group stage,568.7974,603.9562,4,-0.5494
13,Uganda,C,0,Group stage,443.9821,753.6884,4,-4.8392
14,Papua New Guinea,C,2,Group stage,520.6482,638.5362,4,-1.842
15,South Africa,S8_G2,8,Super 8 stage,945.2445,860.2602,7,0.7588
16,Sri Lanka,D,4,Group stage,540.8149,478.8498,4,0.9682
17,Bangladesh,S8_G1,6,Super 8 stage,849.7954,831.5259,7,0.1631
18,Netherlands,D,2,Group stage,495.0209,534.8214,4,-0.6219
19,Nepal,D,0,Group stage,427.9311,627.5699,4,-3.1194
