,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.8322,999.0359,9,1.8319
1,Pakistan,S8_G2,6,Super 8 stage,954.7351,810.4595,7,1.2882
2,Ireland,A,4,Group stage,505.7071,484.6502,4,0.329
3,Canada,A,0,Group stage,396.9457,672.4782,4,-4.3052
4,United States of America,A,2,Group stage,453.7561,569.6647,4,-1.8111
5,England,S8_G2,12,Finalist,1251.525,1094.1972,9,1.0926
6,Australia,S8_G1,10,Super 8 stage,985.7567,813.4527,7,1.5384
7,Namibia,B,4,Group stage,471.3515,541.219,4,-1.0917
8,Scotland,B,2,Group stage,458.9254,552.1502,4,-1.4566
9,Oman,B,0,Group stage,448.0487,576.3722,4,-2.0051
10,New Zealand,S8_G1,10,Semifinalist,1143.0548,919.3523,8,1.7477
11,West Indies,S8_G2,10,Super 8 stage,1097.9565,849.7419,7,2.2162
12,Afghanistan,C,4,Group stage,586.8649,607.2615,4,-0.3187
13,Uganda,C,0,Group stage,441.0122,783.5701,4,-5.3525
14,Papua New Guinea,C,2,Group stage,522.2146,626.2391,4,-1.6254
15,South Africa,S8_G2,12,Semifinalist,1070.3913,1005.4389,8,0.5074
16,Sri Lanka,S8_G1,6,Super 8 stage,877.9784,877.2037,7,0.0069
17,Bangladesh,D,4,Group stage,516.9682,455.895,4,0.9543
18,Netherlands,D,2,Group stage,494.092,526.4831,4,-0.5061
19,Nepal,D,0,Group stage,422.3504,597.6012,4,-2.7383
