,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1233.5561,1000.4542,9,1.6188
1,Pakistan,S8_G2,6,Super 8 stage,949.5263,815.0614,7,1.2006
2,Ireland,A,4,Group stage,520.9204,477.1791,4,0.6835
3,Canada,A,0,Group stage,368.0038,671.7537,4,-4.7461
4,United States of America,A,2,Group stage,459.7398,554.0065,4,-1.4729
5,England,S8_G2,14,Semifinalist,1149.8523,957.9866,8,1.499
6,Australia,S8_G1,12,Finalist,1225.2231,1054.1783,9,1.1878
7,Namibia,B,4,Group stage,455.4693,543.3803,4,-1.3736
8,Scotland,B,2,Group stage,463.6378,547.7481,4,-1.3142
9,Oman,B,0,Group stage,435.0164,579.5779,4,-2.2588
10,New Zealand,S8_G1,10,Super 8 stage,1058.0206,788.2735,7,2.4085
11,West Indies,S8_G2,10,Semifinalist,1209.8658,986.7698,8,1.7429
12,Afghanistan,C,4,Group stage,551.4023,610.0703,4,-0.9167
13,Uganda,C,0,Group stage,468.3482,725.9157,4,-4.0245
14,Papua New Guinea,C,2,Group stage,493.2298,660.5084,4,-2.6137
15,South Africa,S8_G2,10,Super 8 stage,947.8151,875.5404,7,0.6453
16,Sri Lanka,D,4,Group stage,533.6447,482.9551,4,0.792
17,Bangladesh,S8_G1,6,Super 8 stage,878.3549,840.0642,7,0.3419
18,Netherlands,D,2,Group stage,492.4191,546.1836,4,-0.8401
19,Nepal,D,0,Group stage,437.0308,613.4698,4,-2.7569
