,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1277.0109,1003.995,9,1.8959
1,Pakistan,S8_G2,8,Super 8 stage,961.3637,802.637,7,1.4172
2,Ireland,A,4,Group stage,520.0809,493.1789,4,0.4203
3,Canada,A,0,Group stage,393.0908,693.0441,4,-4.6868
4,United States of America,A,2,Group stage,463.3323,581.1533,4,-1.841
5,England,S8_G2,14,Semifinalist,1129.4415,963.6148,8,1.2955
6,Australia,S8_G1,10,Super 8 stage,963.7966,803.7607,7,1.4289
7,Namibia,B,2,Group stage,461.4677,539.2209,4,-1.2149
8,Scotland,B,4,Group stage,479.1576,544.5033,4,-1.021
9,Oman,B,0,Group stage,428.0071,571.7366,4,-2.2458
10,New Zealand,S8_G1,10,Finalist,1302.8468,1029.9433,9,1.8952
11,West Indies,S8_G2,10,Semifinalist,1222.0576,979.7438,8,1.8931
12,Afghanistan,C,4,Group stage,567.7838,594.6361,4,-0.4196
13,Uganda,C,0,Group stage,422.8628,785.9009,4,-5.6725
14,Papua New Guinea,C,2,Group stage,506.7842,621.4836,4,-1.7922
15,South Africa,S8_G2,8,Super 8 stage,950.6242,868.4443,7,0.7337
16,Sri Lanka,S8_G1,6,Super 8 stage,868.8575,878.309,7,-0.0844
17,Bangladesh,D,4,Group stage,512.1536,452.2813,4,0.9355
18,Netherlands,D,2,Group stage,490.9301,503.6562,4,-0.1988
19,Nepal,D,0,Group stage,413.7861,624.1925,4,-3.2876
