,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.2932,999.1801,9,1.7786
1,Pakistan,S8_G2,6,Super 8 stage,956.609,806.0743,7,1.3441
2,Ireland,A,4,Group stage,523.8152,473.8945,4,0.78
3,Canada,A,0,Group stage,379.8008,706.648,4,-5.107
4,United States of America,A,2,Group stage,450.5104,562.3489,4,-1.7475
5,England,S8_G2,14,Finalist,1256.4477,1091.337,9,1.1466
6,Australia,S8_G1,10,Super 8 stage,982.9313,804.9693,7,1.5889
7,Namibia,B,2,Group stage,458.7124,539.8505,4,-1.2678
8,Scotland,B,4,Group stage,463.1402,535.7147,4,-1.134
9,Oman,B,0,Group stage,421.621,573.9895,4,-2.3808
10,New Zealand,S8_G1,10,Semifinalist,1176.1258,907.921,8,2.0953
11,West Indies,S8_G2,10,Semifinalist,1246.777,989.4943,8,2.01
12,Afghanistan,C,4,Group stage,579.0816,594.7612,4,-0.245
13,Uganda,C,0,Group stage,440.8328,769.4304,4,-5.1343
14,Papua New Guinea,C,2,Group stage,509.8405,676.0986,4,-2.5978
15,South Africa,S8_G2,10,Super 8 stage,961.7162,861.9783,7,0.8905
16,Sri Lanka,D,4,Group stage,523.6452,487.9362,4,0.558
17,Bangladesh,S8_G1,6,Super 8 stage,863.2617,848.4054,7,0.1326
18,Netherlands,D,2,Group stage,498.5978,540.2224,4,-0.6504
19,Nepal,D,0,Group stage,435.9158,614.421,4,-2.7891
