,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1257.5592,1004.1195,9,1.76
1,Pakistan,S8_G2,6,Super 8 stage,961.4254,818.8573,7,1.2729
2,Ireland,A,4,Group stage,522.9071,484.5106,4,0.5999
3,Canada,A,0,Group stage,379.5123,663.7204,4,-4.4408
4,United States of America,A,2,Group stage,414.0292,551.3036,4,-2.1449
5,England,S8_G2,14,Semifinalist,1127.0096,972.0461,8,1.2107
6,Australia,S8_G1,10,Super 8 stage,983.5694,812.4508,7,1.5278
7,Namibia,B,4,Group stage,462.0158,530.2748,4,-1.0665
8,Scotland,B,2,Group stage,473.4758,547.355,4,-1.1544
9,Oman,B,0,Group stage,448.9303,585.8417,4,-2.1392
10,New Zealand,S8_G1,12,Finalist,1302.84,1036.4018,9,1.8503
11,West Indies,S8_G2,10,Semifinalist,1220.3474,975.4463,8,1.9133
12,Afghanistan,C,4,Group stage,585.4739,573.4364,4,0.1881
13,Uganda,C,0,Group stage,437.1279,756.1908,4,-4.9854
14,Papua New Guinea,C,2,Group stage,454.7276,631.385,4,-2.7603
15,South Africa,S8_G2,10,Super 8 stage,954.942,855.1095,7,0.8914
16,Sri Lanka,S8_G1,6,Super 8 stage,879.8687,889.136,7,-0.0827
17,Bangladesh,D,4,Group stage,523.7561,463.3765,4,0.9434
18,Netherlands,D,2,Group stage,509.0212,542.0786,4,-0.5165
19,Nepal,D,0,Group stage,425.1155,630.6136,4,-3.2109
