,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1247.7004,1013.9092,9,1.6235
1,Pakistan,S8_G2,6,Super 8 stage,972.5593,812.0984,7,1.4327
2,Ireland,A,4,Group stage,517.8708,461.3013,4,0.8839
3,Canada,A,0,Group stage,384.0236,686.3144,4,-4.7233
4,United States of America,A,2,Group stage,446.1306,581.5133,4,-2.1154
5,England,S8_G2,14,Semifinalist,1139.3369,960.8377,8,1.3945
6,Australia,S8_G1,10,Super 8 stage,981.7368,812.0208,7,1.5153
7,Namibia,B,2,Group stage,460.6109,536.7942,4,-1.1904
8,Scotland,B,4,Group stage,452.8046,538.3466,4,-1.3366
9,Oman,B,0,Group stage,431.8672,573.3747,4,-2.2111
10,New Zealand,S8_G1,10,Finalist,1322.1136,1035.5694,9,1.9899
11,West Indies,S8_G2,10,Semifinalist,1226.9243,971.3892,8,1.9964
12,Afghanistan,C,4,Group stage,602.3051,610.9775,4,-0.1355
13,Uganda,C,0,Group stage,439.9586,788.1364,4,-5.4403
14,Papua New Guinea,C,2,Group stage,505.7417,670.8599,4,-2.58
15,South Africa,S8_G2,10,Super 8 stage,946.3134,870.7564,7,0.6746
16,Sri Lanka,S8_G1,6,Super 8 stage,888.2913,884.1188,7,0.0373
17,Bangladesh,D,4,Group stage,521.664,456.6821,4,1.0153
18,Netherlands,D,2,Group stage,492.0137,531.951,4,-0.624
19,Nepal,D,0,Group stage,416.742,599.7575,4,-2.8596
