,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.3963,1005.4933,9,1.7007
1,Pakistan,S8_G2,8,Super 8 stage,950.2357,800.221,7,1.3394
2,Ireland,A,4,Group stage,511.2128,484.5908,4,0.416
3,Canada,A,0,Group stage,392.5954,670.4274,4,-4.3411
4,United States of America,A,2,Group stage,428.5513,546.4781,4,-1.8426
5,England,S8_G2,12,Semifinalist,1127.9797,968.1908,8,1.2484
6,Australia,S8_G1,12,Semifinalist,1122.0243,943.9011,8,1.3916
7,Namibia,B,2,Group stage,456.268,529.0153,4,-1.1367
8,Scotland,B,4,Group stage,451.5408,525.9662,4,-1.1629
9,Oman,B,0,Group stage,426.3098,583.3101,4,-2.4531
10,New Zealand,S8_G1,8,Super 8 stage,1024.0203,784.3769,7,2.1397
11,West Indies,S8_G2,12,Finalist,1346.6946,1114.4378,9,1.6129
12,Afghanistan,C,4,Group stage,570.6678,604.0343,4,-0.5214
13,Uganda,C,0,Group stage,451.3485,740.0506,4,-4.511
14,Papua New Guinea,C,2,Group stage,511.6772,646.572,4,-2.1077
15,South Africa,S8_G2,8,Super 8 stage,938.974,855.6306,7,0.7441
16,Sri Lanka,D,4,Group stage,528.7102,483.7045,4,0.7032
17,Bangladesh,S8_G1,6,Super 8 stage,838.8087,838.8517,7,-0.0004
18,Netherlands,D,2,Group stage,479.1098,520.0542,4,-0.6398
19,Nepal,D,0,Group stage,442.4916,604.3102,4,-2.5284
