,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1235.5138,998.541,9,1.6456
1,Pakistan,S8_G2,10,Semifinalist,1088.1629,930.7489,8,1.2298
2,Ireland,A,4,Group stage,527.8666,472.2123,4,0.8696
3,Canada,A,0,Group stage,380.2029,685.1674,4,-4.7651
4,United States of America,A,2,Group stage,451.3682,570.2183,4,-1.857
5,England,S8_G2,12,Semifinalist,1138.4148,959.8928,8,1.3947
6,Australia,S8_G1,12,Champion,1239.6589,1062.1374,9,1.2328
7,Namibia,B,2,Group stage,464.0978,517.9956,4,-0.8422
8,Scotland,B,4,Group stage,470.9047,545.0785,4,-1.159
9,Oman,B,0,Group stage,417.6592,596.256,4,-2.7906
10,New Zealand,S8_G1,10,Super 8 stage,1055.6997,791.1334,7,2.3622
11,West Indies,S8_G2,8,Super 8 stage,1060.5429,854.4906,7,1.8398
12,Afghanistan,C,4,Group stage,585.6767,586.9634,4,-0.0201
13,Uganda,C,0,Group stage,445.2315,749.9454,4,-4.7612
14,Papua New Guinea,C,2,Group stage,497.4117,654.104,4,-2.4483
15,South Africa,S8_G2,8,Super 8 stage,972.3577,865.5833,7,0.9533
16,Sri Lanka,D,4,Group stage,532.2398,476.8882,4,0.8649
17,Bangladesh,S8_G1,6,Super 8 stage,851.1672,836.2974,7,0.1328
18,Netherlands,D,2,Group stage,491.5735,524.4377,4,-0.5135
19,Nepal,D,0,Group stage,414.9136,642.5726,4,-3.5572
