,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1264.1202,1015.5856,9,1.7259
1,Pakistan,S8_G2,8,Super 8 stage,970.5945,815.9154,7,1.3811
2,Ireland,A,4,Group stage,523.0928,492.9778,4,0.4705
3,Canada,A,0,Group stage,403.3506,652.5974,4,-3.8945
4,United States of America,A,2,Group stage,423.9349,586.1005,4,-2.5338
5,England,S8_G2,12,Champion,1266.5017,1086.0229,9,1.2533
6,Australia,S8_G1,12,Semifinalist,1111.4381,938.112,8,1.3541
7,Namibia,B,2,Group stage,447.4401,548.0118,4,-1.5714
8,Scotland,B,4,Group stage,455.1387,514.8673,4,-0.9333
9,Oman,B,0,Group stage,431.5734,564.9394,4,-2.0838
10,New Zealand,S8_G1,10,Super 8 stage,1048.0312,780.7652,7,2.3863
11,West Indies,S8_G2,10,Semifinalist,1230.5041,995.5527,8,1.8356
12,Afghanistan,C,4,Group stage,596.5109,604.2117,4,-0.1203
13,Uganda,C,0,Group stage,440.4293,762.2092,4,-5.0278
14,Papua New Guinea,C,2,Group stage,487.1709,659.5878,4,-2.694
15,South Africa,S8_G2,8,Super 8 stage,962.6098,853.9796,7,0.9699
16,Sri Lanka,D,4,Group stage,517.3495,479.9126,4,0.585
17,Bangladesh,S8_G1,6,Super 8 stage,877.1576,843.4668,7,0.3008
18,Netherlands,D,2,Group stage,471.3816,544.714,4,-1.1458
19,Nepal,D,0,Group stage,422.8464,611.6464,4,-2.95
