,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1278.1119,990.6068,9,1.9966
1,Pakistan,S8_G2,8,Super 8 stage,934.0586,820.1339,7,1.0172
2,Ireland,A,4,Group stage,513.8905,481.0452,4,0.5132
3,Canada,A,0,Group stage,377.5173,700.6749,4,-5.0493
4,United States of America,A,2,Group stage,464.354,560.0943,4,-1.4959
5,England,S8_G2,12,Semifinalist,1143.3689,967.9087,8,1.3708
6,Australia,S8_G1,10,Super 8 stage,972.0926,818.3507,7,1.3727
7,Namibia,B,4,Group stage,475.9126,540.6514,4,-1.0115
8,Scotland,B,2,Group stage,493.4176,556.21,4,-0.9811
9,Oman,B,0,Group stage,440.3405,601.9842,4,-2.5257
10,New Zealand,S8_G1,12,Champion,1310.3794,1021.8704,9,2.0035
11,West Indies,S8_G2,10,Semifinalist,1229.6157,984.5116,8,1.9149
12,Afghanistan,C,4,Group stage,567.0707,609.8823,4,-0.6689
13,Uganda,C,0,Group stage,445.712,744.1153,4,-4.6626
14,Papua New Guinea,C,2,Group stage,489.892,650.9585,4,-2.5167
15,South Africa,S8_G2,8,Super 8 stage,949.5744,877.3007,7,0.6453
16,Sri Lanka,D,4,Group stage,524.5077,477.8771,4,0.7286
17,Bangladesh,S8_G1,6,Super 8 stage,853.8946,848.4449,7,0.0487
18,Netherlands,D,2,Group stage,497.8252,530.715,4,-0.5139
19,Nepal,D,0,Group stage,428.2149,606.4154,4,-2.7844
