,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1267.7065,1015.9118,9,1.7486
1,Pakistan,S8_G2,8,Super 8 stage,950.7786,811.7735,7,1.2411
2,Ireland,A,4,Group stage,519.565,469.8588,4,0.7767
3,Canada,A,0,Group stage,379.7595,682.5296,4,-4.7308
4,United States of America,A,2,Group stage,437.9174,546.6649,4,-1.6992
5,England,S8_G2,12,Semifinalist,1126.6981,963.5605,8,1.2745
6,Australia,S8_G1,12,Semifinalist,1119.3906,945.8421,8,1.3558
7,Namibia,B,4,Group stage,477.071,540.4968,4,-0.991
8,Scotland,B,2,Group stage,469.0853,558.2833,4,-1.3937
9,Oman,B,0,Group stage,429.6887,573.1737,4,-2.242
10,New Zealand,S8_G1,10,Super 8 stage,1022.3027,772.7148,7,2.2285
11,West Indies,S8_G2,12,Finalist,1371.1231,1126.1408,9,1.7013
12,Afghanistan,C,4,Group stage,569.7661,569.9986,4,-0.0036
13,Uganda,C,0,Group stage,423.7972,751.0055,4,-5.1126
14,Papua New Guinea,C,2,Group stage,481.0929,645.5448,4,-2.5696
15,South Africa,S8_G2,8,Super 8 stage,965.0788,887.8708,7,0.6894
16,Sri Lanka,D,4,Group stage,527.4785,471.9995,4,0.8669
17,Bangladesh,S8_G1,6,Super 8 stage,858.4378,841.6088,7,0.1503
18,Netherlands,D,2,Group stage,493.5358,520.9671,4,-0.4286
19,Nepal,D,0,Group stage,420.0913,614.4192,4,-3.0364
