,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1250.4654,988.2984,9,1.8206
1,Pakistan,S8_G2,6,Super 8 stage,948.5437,810.3387,7,1.234
2,Ireland,A,4,Group stage,534.7345,488.9341,4,0.7156
3,Canada,A,0,Group stage,369.3014,667.6466,4,-4.6616
4,United States of America,A,2,Group stage,442.9839,563.5375,4,-1.8837
5,England,S8_G2,10,Semifinalist,1134.8406,967.4056,8,1.3081
6,Australia,S8_G1,12,Champion,1252.9623,1063.1047,9,1.3185
7,Namibia,B,2,Group stage,446.7915,553.4615,4,-1.6667
8,Scotland,B,2,Group stage,462.336,552.5283,4,-1.4093
9,Oman,B,2,Group stage,459.4359,580.3539,4,-1.8893
10,New Zealand,S8_G1,10,Super 8 stage,1034.7825,790.8416,7,2.178
11,West Indies,S8_G2,12,Semifinalist,1219.8735,989.9863,8,1.796
12,Afghanistan,C,4,Group stage,559.931,563.5047,4,-0.0558
13,Uganda,C,0,Group stage,435.5204,748.5179,4,-4.8906
14,Papua New Guinea,C,2,Group stage,494.2222,627.4353,4,-2.0815
15,South Africa,S8_G2,10,Super 8 stage,955.9129,855.6629,7,0.8951
16,Sri Lanka,S8_G1,6,Super 8 stage,861.9573,876.4234,7,-0.1292
17,Bangladesh,D,4,Group stage,513.2324,451.8753,4,0.9587
18,Netherlands,D,2,Group stage,493.5362,525.661,4,-0.5019
19,Nepal,D,0,Group stage,420.7082,626.554,4,-3.2163
