,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.8248,1016.6431,9,1.654
1,Pakistan,S8_G2,10,Super 8 stage,960.9081,817.073,7,1.2842
2,Ireland,A,4,Group stage,521.4092,480.7105,4,0.6359
3,Canada,A,0,Group stage,390.0911,673.662,4,-4.4308
4,United States of America,A,2,Group stage,457.9036,558.1743,4,-1.5667
5,England,S8_G2,14,Finalist,1263.9156,1095.9105,9,1.1667
6,Australia,S8_G1,8,Super 8 stage,982.5094,798.531,7,1.6427
7,Namibia,B,4,Group stage,469.6861,541.0762,4,-1.1155
8,Scotland,B,2,Group stage,464.5341,540.5333,4,-1.1875
9,Oman,B,0,Group stage,422.8399,592.871,4,-2.6567
10,New Zealand,S8_G1,10,Semifinalist,1174.9694,910.0079,8,2.07
11,West Indies,S8_G2,10,Semifinalist,1231.0001,973.6151,8,2.0108
12,Afghanistan,C,4,Group stage,577.6032,603.3126,4,-0.4017
13,Uganda,C,0,Group stage,418.3062,777.9499,4,-5.6194
14,Papua New Guinea,C,2,Group stage,518.4472,646.0719,4,-1.9941
15,South Africa,S8_G2,8,Super 8 stage,964.9563,888.7575,7,0.6803
16,Sri Lanka,D,4,Group stage,533.2197,476.7581,4,0.8822
17,Bangladesh,S8_G1,6,Super 8 stage,861.4788,840.7709,7,0.1849
18,Netherlands,D,2,Group stage,505.5865,528.3998,4,-0.3565
19,Nepal,D,0,Group stage,415.0089,628.3695,4,-3.3338
