,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1118.4483,868.1409,8,1.9555
1,Pakistan,S8_G2,8,Super 8 stage,942.017,806.7674,7,1.2076
2,Ireland,A,4,Group stage,498.4556,470.2565,4,0.4406
3,Canada,A,0,Group stage,375.101,649.0159,4,-4.2799
4,United States of America,A,2,Group stage,439.7094,564.0154,4,-1.9423
5,England,S8_G2,12,Champion,1271.9272,1103.8896,9,1.1669
6,Australia,S8_G1,12,Finalist,1241.1905,1068.2438,9,1.201
7,Namibia,B,4,Group stage,463.5959,522.0856,4,-0.9139
8,Scotland,B,2,Group stage,457.2935,541.6388,4,-1.3179
9,Oman,B,0,Group stage,430.008,583.628,4,-2.4003
10,New Zealand,S8_G1,8,Super 8 stage,1042.6,779.0342,7,2.3533
11,West Indies,S8_G2,12,Semifinalist,1237.341,970.9543,8,2.0811
12,Afghanistan,C,4,Group stage,589.3283,599.3543,4,-0.1567
13,Uganda,C,0,Group stage,436.3686,775.7129,4,-5.3023
14,Papua New Guinea,C,2,Group stage,478.6278,644.6582,4,-2.5942
15,South Africa,S8_G2,8,Super 8 stage,966.0498,862.9581,7,0.9205
16,Sri Lanka,D,4,Group stage,518.9771,481.123,4,0.5915
17,Bangladesh,S8_G1,6,Super 8 stage,856.4679,846.5555,7,0.0885
18,Netherlands,D,2,Group stage,484.4867,536.5908,4,-0.8141
19,Nepal,D,0,Group stage,423.6564,597.0267,4,-2.7089
