,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1236.1088,1006.1011,9,1.5973
1,Pakistan,S8_G2,6,Super 8 stage,948.1874,808.4336,7,1.2478
2,Ireland,A,4,Group stage,521.9957,464.1232,4,0.9043
3,Canada,A,0,Group stage,391.04,671.7153,4,-4.3856
4,United States of America,A,2,Group stage,428.9886,561.4948,4,-2.0704
5,England,S8_G2,12,Semifinalist,1133.341,970.3915,8,1.273
6,Australia,S8_G1,10,Super 8 stage,969.2238,797.7638,7,1.5309
7,Namibia,B,2,Group stage,433.4422,543.1529,4,-1.7142
8,Scotland,B,4,Group stage,459.9766,530.1226,4,-1.096
9,Oman,B,0,Group stage,424.7702,556.1491,4,-2.0528
10,New Zealand,S8_G1,12,Finalist,1301.1574,1031.4891,9,1.8727
11,West Indies,S8_G2,10,Semifinalist,1226.5202,1000.2084,8,1.7681
12,Afghanistan,C,4,Group stage,578.7393,616.3057,4,-0.587
13,Uganda,C,0,Group stage,457.0664,743.3348,4,-4.4729
14,Papua New Guinea,C,2,Group stage,507.5099,645.1639,4,-2.1508
15,South Africa,S8_G2,10,Super 8 stage,947.8006,875.201,7,0.6482
16,Sri Lanka,D,4,Group stage,543.8802,470.9306,4,1.1398
17,Bangladesh,S8_G1,6,Super 8 stage,852.8122,854.6049,7,-0.016
18,Netherlands,D,2,Group stage,494.1147,548.948,4,-0.8568
19,Nepal,D,0,Group stage,441.5615,602.6026,4,-2.5163
