,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.7157,1002.7411,9,1.8332
1,Pakistan,S8_G2,8,Super 8 stage,955.2148,810.3153,7,1.2937
2,Ireland,A,4,Group stage,525.1569,488.5805,4,0.5715
3,Canada,A,0,Group stage,395.3668,651.5775,4,-4.0033
4,United States of America,A,2,Group stage,410.5911,556.2981,4,-2.2767
5,England,S8_G2,12,Finalist,1274.1316,1107.454,9,1.1575
6,Australia,S8_G1,12,Semifinalist,1120.7179,935.588,8,1.4463
7,Namibia,B,2,Group stage,464.2148,544.7035,4,-1.2576
8,Scotland,B,4,Group stage,478.2557,551.2964,4,-1.1413
9,Oman,B,0,Group stage,425.3449,594.0114,4,-2.6354
10,New Zealand,S8_G1,10,Super 8 stage,1044.6988,789.9221,7,2.2748
11,West Indies,S8_G2,8,Super 8 stage,1072.0441,853.6298,7,1.9501
12,Afghanistan,C,4,Group stage,560.5088,609.6068,4,-0.7672
13,Uganda,C,0,Group stage,454.7352,754.1233,4,-4.6779
14,Papua New Guinea,C,2,Group stage,514.4845,629.4325,4,-1.7961
15,South Africa,S8_G2,10,Semifinalist,1080.6871,1005.1228,8,0.5903
16,Sri Lanka,D,4,Group stage,523.5487,465.4829,4,0.9073
17,Bangladesh,S8_G1,6,Super 8 stage,856.6533,841.3829,7,0.1363
18,Netherlands,D,2,Group stage,497.5535,534.6319,4,-0.5793
19,Nepal,D,0,Group stage,420.0888,614.8122,4,-3.0426
