,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1283.1635,1028.1938,9,1.7706
1,Pakistan,S8_G2,6,Super 8 stage,942.4932,809.409,7,1.1883
2,Ireland,A,4,Group stage,518.1677,503.9219,4,0.2226
3,Canada,A,0,Group stage,408.2989,680.7798,4,-4.2575
4,United States of America,A,2,Group stage,450.0402,553.9178,4,-1.6231
5,England,S8_G2,12,Finalist,1267.8898,1094.0509,9,1.2072
6,Australia,S8_G1,12,Semifinalist,1112.3145,960.5477,8,1.1857
7,Namibia,B,2,Group stage,450.8664,537.0875,4,-1.3472
8,Scotland,B,4,Group stage,473.7321,544.9906,4,-1.1134
9,Oman,B,0,Group stage,446.3265,580.3227,4,-2.0937
10,New Zealand,S8_G1,10,Super 8 stage,1073.5227,760.8951,7,2.7913
11,West Indies,S8_G2,10,Semifinalist,1209.7174,1002.1458,8,1.6217
12,Afghanistan,C,4,Group stage,558.6931,619.2479,4,-0.9462
13,Uganda,C,0,Group stage,460.2252,748.9798,4,-4.5118
14,Papua New Guinea,C,2,Group stage,496.2879,658.1977,4,-2.5298
15,South Africa,S8_G2,10,Super 8 stage,951.4732,847.1265,7,0.9317
16,Sri Lanka,S8_G1,6,Super 8 stage,868.8929,891.3877,7,-0.2008
17,Bangladesh,D,4,Group stage,522.8735,448.0562,4,1.169
18,Netherlands,D,2,Group stage,487.2071,533.0273,4,-0.7159
19,Nepal,D,0,Group stage,424.0111,603.9113,4,-2.8109
