,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1246.851,990.6619,9,1.7791
1,Pakistan,S8_G2,8,Super 8 stage,941.6114,820.7054,7,1.0795
2,Ireland,A,4,Group stage,525.1048,461.4216,4,0.995
3,Canada,A,0,Group stage,384.2578,668.23,4,-4.4371
4,United States of America,A,2,Group stage,431.6605,558.421,4,-1.9806
5,England,S8_G2,14,Semifinalist,1140.6418,975.0134,8,1.294
6,Australia,S8_G1,10,Super 8 stage,974.4649,818.9219,7,1.3888
7,Namibia,B,2,Group stage,458.6282,542.2711,4,-1.3069
8,Scotland,B,4,Group stage,484.9831,548.6821,4,-0.9953
9,Oman,B,0,Group stage,447.5338,588.7062,4,-2.2058
10,New Zealand,S8_G1,10,Finalist,1274.0844,1035.7638,9,1.655
11,West Indies,S8_G2,10,Semifinalist,1217.871,981.7603,8,1.8446
12,Afghanistan,C,4,Group stage,571.5513,610.0934,4,-0.6022
13,Uganda,C,0,Group stage,465.1959,767.8463,4,-4.7289
14,Papua New Guinea,C,2,Group stage,518.1607,635.736,4,-1.8371
15,South Africa,S8_G2,8,Super 8 stage,960.2205,863.1966,7,0.8663
16,Sri Lanka,D,4,Group stage,530.1801,481.4353,4,0.7616
17,Bangladesh,S8_G1,6,Super 8 stage,858.5631,840.6487,7,0.1599
18,Netherlands,D,2,Group stage,478.3374,538.5411,4,-0.9407
19,Nepal,D,0,Group stage,439.0256,620.8709,4,-2.8413
