,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1274.2298,1007.6632,9,1.8512
1,Pakistan,S8_G2,6,Super 8 stage,938.9315,806.249,7,1.1847
2,Ireland,A,4,Group stage,514.3806,480.6086,4,0.5277
3,Canada,A,0,Group stage,394.0144,671.3456,4,-4.3333
4,United States of America,A,2,Group stage,435.4314,563.0552,4,-1.9941
5,England,S8_G2,14,Finalist,1264.0057,1076.1248,9,1.3047
6,Australia,S8_G1,8,Super 8 stage,1001.2252,812.199,7,1.6877
7,Namibia,B,2,Group stage,438.2903,549.8771,4,-1.7435
8,Scotland,B,4,Group stage,463.8088,541.4991,4,-1.2139
9,Oman,B,0,Group stage,432.8067,572.8017,4,-2.1874
10,New Zealand,S8_G1,12,Semifinalist,1167.0993,905.9291,8,2.0404
11,West Indies,S8_G2,10,Semifinalist,1228.1997,977.484,8,1.9587
12,Afghanistan,C,4,Group stage,591.739,600.2546,4,-0.1331
13,Uganda,C,0,Group stage,424.8202,794.0388,4,-5.769
14,Papua New Guinea,C,2,Group stage,517.2864,636.0463,4,-1.8556
15,South Africa,S8_G2,10,Super 8 stage,944.8852,861.4909,7,0.7446
16,Sri Lanka,S8_G1,6,Super 8 stage,860.1409,885.9342,7,-0.2303
17,Bangladesh,D,4,Group stage,523.0612,458.2594,4,1.0125
18,Netherlands,D,2,Group stage,495.7196,534.8033,4,-0.6107
19,Nepal,D,0,Group stage,440.8421,615.2539,4,-2.7252
