,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.5187,995.0094,9,1.7813
1,Pakistan,S8_G2,10,Semifinalist,1069.7153,945.267,8,0.9723
2,Ireland,A,4,Group stage,505.9026,482.6973,4,0.3626
3,Canada,A,0,Group stage,385.4514,653.776,4,-4.1926
4,United States of America,A,2,Group stage,448.6434,557.3359,4,-1.6983
5,England,S8_G2,14,Finalist,1261.2671,1074.3453,9,1.2981
6,Australia,S8_G1,10,Super 8 stage,978.2014,825.033,7,1.3676
7,Namibia,B,4,Group stage,471.0608,527.8974,4,-0.8881
8,Scotland,B,2,Group stage,484.3857,575.4336,4,-1.4226
9,Oman,B,0,Group stage,429.0173,590.1507,4,-2.5177
10,New Zealand,S8_G1,10,Semifinalist,1166.0408,922.4046,8,1.9034
11,West Indies,S8_G2,8,Super 8 stage,1086.6197,856.15,7,2.0578
12,Afghanistan,C,4,Group stage,586.7107,578.2244,4,0.1326
13,Uganda,C,0,Group stage,440.6837,731.2997,4,-4.5409
14,Papua New Guinea,C,2,Group stage,480.6894,662.4645,4,-2.8402
15,South Africa,S8_G2,8,Super 8 stage,940.2934,869.1926,7,0.6348
16,Sri Lanka,D,4,Group stage,541.8203,478.5821,4,0.9881
17,Bangladesh,S8_G1,6,Super 8 stage,861.9843,849.4215,7,0.1122
18,Netherlands,D,2,Group stage,506.7486,535.3966,4,-0.4476
19,Nepal,D,0,Group stage,433.0133,619.6863,4,-2.9168
