,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.0545,1004.652,9,1.8222
1,Pakistan,S8_G2,8,Super 8 stage,960.167,815.0371,7,1.2958
2,Ireland,A,4,Group stage,519.6083,473.1924,4,0.7252
3,Canada,A,0,Group stage,391.2125,676.7777,4,-4.462
4,United States of America,A,2,Group stage,432.6983,562.738,4,-2.0319
5,England,S8_G2,14,Finalist,1269.8794,1093.597,9,1.2242
6,Australia,S8_G1,8,Super 8 stage,991.3007,811.2064,7,1.608
7,Namibia,B,4,Group stage,462.6814,538.0955,4,-1.1783
8,Scotland,B,2,Group stage,463.5407,541.0264,4,-1.2107
9,Oman,B,0,Group stage,423.0456,590.7763,4,-2.6208
10,New Zealand,S8_G1,10,Semifinalist,1190.3557,913.7969,8,2.1606
11,West Indies,S8_G2,12,Semifinalist,1216.5063,968.379,8,1.9385
12,Afghanistan,C,4,Group stage,561.307,590.2877,4,-0.4528
13,Uganda,C,0,Group stage,417.9759,765.0145,4,-5.4225
14,Papua New Guinea,C,2,Group stage,498.8916,648.6218,4,-2.3395
15,South Africa,S8_G2,6,Super 8 stage,957.3799,874.0575,7,0.744
16,Sri Lanka,D,4,Group stage,522.93,473.4487,4,0.7731
17,Bangladesh,S8_G1,8,Super 8 stage,864.4394,850.2939,7,0.1263
18,Netherlands,D,2,Group stage,493.6664,524.5035,4,-0.4818
19,Nepal,D,0,Group stage,418.2756,607.4141,4,-2.9553
