,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1136.4158,885.0806,8,1.9636
1,Pakistan,S8_G2,6,Super 8 stage,940.3974,807.0199,7,1.1909
2,Ireland,A,4,Group stage,532.3956,493.1855,4,0.6127
3,Canada,A,0,Group stage,388.7624,674.5779,4,-4.4659
4,United States of America,A,2,Group stage,441.5584,567.4694,4,-1.9674
5,England,S8_G2,12,Finalist,1260.0062,1084.8312,9,1.2165
6,Australia,S8_G1,14,Champion,1259.7707,1070.5122,9,1.3143
7,Namibia,B,2,Group stage,460.1511,547.6385,4,-1.367
8,Scotland,B,4,Group stage,480.5534,542.8209,4,-0.9729
9,Oman,B,0,Group stage,438.6165,613.5101,4,-2.7327
10,New Zealand,S8_G1,10,Super 8 stage,1055.3579,779.139,7,2.4662
11,West Indies,S8_G2,10,Semifinalist,1221.9494,973.2063,8,1.9433
12,Afghanistan,C,4,Group stage,582.6886,632.3633,4,-0.7762
13,Uganda,C,0,Group stage,456.6425,748.6316,4,-4.5623
14,Papua New Guinea,C,2,Group stage,498.1912,665.6253,4,-2.6162
15,South Africa,S8_G2,10,Super 8 stage,956.3865,856.4348,7,0.8924
16,Sri Lanka,D,4,Group stage,518.9935,480.5592,4,0.6005
17,Bangladesh,S8_G1,6,Super 8 stage,845.5029,840.9736,7,0.0404
18,Netherlands,D,2,Group stage,482.4261,526.8577,4,-0.6942
19,Nepal,D,0,Group stage,437.6404,603.9694,4,-2.5989
