,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1133.8678,884.082,8,1.9515
1,Pakistan,S8_G2,8,Super 8 stage,961.8792,826.2264,7,1.2112
2,Ireland,A,4,Group stage,498.123,490.9555,4,0.112
3,Canada,A,0,Group stage,404.1917,670.452,4,-4.1603
4,United States of America,A,2,Group stage,452.9547,569.963,4,-1.8283
5,England,S8_G2,14,Champion,1273.0599,1085.4239,9,1.303
6,Australia,S8_G1,8,Super 8 stage,973.4054,804.6235,7,1.507
7,Namibia,B,2,Group stage,467.727,545.2387,4,-1.2111
8,Scotland,B,4,Group stage,464.8817,553.0078,4,-1.377
9,Oman,B,0,Group stage,439.3487,579.4602,4,-2.1892
10,New Zealand,S8_G1,12,Semifinalist,1168.6354,909.3966,8,2.0253
11,West Indies,S8_G2,10,Finalist,1368.3348,1112.648,9,1.7756
12,Afghanistan,C,4,Group stage,547.0078,617.361,4,-1.0993
13,Uganda,C,0,Group stage,433.1046,733.4487,4,-4.6929
14,Papua New Guinea,C,2,Group stage,502.5863,618.0472,4,-1.8041
15,South Africa,S8_G2,8,Super 8 stage,943.3782,871.7792,7,0.6393
16,Sri Lanka,D,4,Group stage,528.9711,496.512,4,0.5072
17,Bangladesh,S8_G1,6,Super 8 stage,857.8487,843.808,7,0.1254
18,Netherlands,D,2,Group stage,511.9632,529.7666,4,-0.2782
19,Nepal,D,0,Group stage,439.5048,628.5739,4,-2.9542
