,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1245.5613,1009.7826,9,1.6374
1,Pakistan,S8_G2,6,Super 8 stage,936.5524,822.7358,7,1.0162
2,Ireland,A,4,Group stage,548.7381,473.3722,4,1.1776
3,Canada,A,0,Group stage,389.881,661.2736,4,-4.2405
4,United States of America,A,2,Group stage,433.784,570.2375,4,-2.1321
5,England,S8_G2,14,Semifinalist,1142.1989,963.4807,8,1.3962
6,Australia,S8_G1,8,Super 8 stage,988.2862,802.8842,7,1.6554
7,Namibia,B,4,Group stage,460.4558,554.2457,4,-1.4655
8,Scotland,B,2,Group stage,469.6126,561.3274,4,-1.433
9,Oman,B,0,Group stage,449.0077,594.2271,4,-2.2691
10,New Zealand,S8_G1,12,Finalist,1288.8737,1039.5758,9,1.7312
11,West Indies,S8_G2,12,Semifinalist,1242.4398,986.83,8,1.997
12,Afghanistan,C,4,Group stage,580.9551,586.4943,4,-0.0866
13,Uganda,C,0,Group stage,436.7587,780.2069,4,-5.3664
14,Papua New Guinea,C,2,Group stage,507.9725,656.5626,4,-2.3217
15,South Africa,S8_G2,10,Super 8 stage,971.3051,865.5496,7,0.9442
16,Sri Lanka,D,4,Group stage,518.3216,468.7866,4,0.774
17,Bangladesh,S8_G1,6,Super 8 stage,846.25,847.4391,7,-0.0106
18,Netherlands,D,2,Group stage,491.1989,526.9429,4,-0.5585
19,Nepal,D,0,Group stage,437.0876,613.2862,4,-2.7531
