,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1245.2392,991.4009,9,1.7628
1,Pakistan,S8_G2,8,Super 8 stage,960.6418,818.3564,7,1.2704
2,Ireland,A,4,Group stage,528.344,483.8879,4,0.6946
3,Canada,A,0,Group stage,411.9854,633.1153,4,-3.4552
4,United States of America,A,2,Group stage,430.0595,582.7401,4,-2.3856
5,England,S8_G2,14,Semifinalist,1120.9157,956.6313,8,1.2835
6,Australia,S8_G1,10,Super 8 stage,995.1373,808.906,7,1.6628
7,Namibia,B,4,Group stage,473.557,550.3067,4,-1.1992
8,Scotland,B,2,Group stage,472.2338,536.3366,4,-1.0016
9,Oman,B,0,Group stage,409.4775,583.7327,4,-2.7227
10,New Zealand,S8_G1,10,Finalist,1307.6379,1032.1162,9,1.9133
11,West Indies,S8_G2,10,Semifinalist,1218.5719,969.2637,8,1.9477
12,Afghanistan,C,4,Group stage,567.6592,616.3108,4,-0.7602
13,Uganda,C,0,Group stage,439.0374,749.2806,4,-4.8476
14,Papua New Guinea,C,2,Group stage,498.04,651.8697,4,-2.4036
15,South Africa,S8_G2,8,Super 8 stage,953.4164,868.2075,7,0.7608
16,Sri Lanka,S8_G1,6,Super 8 stage,869.371,899.5067,7,-0.2691
17,Bangladesh,D,4,Group stage,508.5739,446.1223,4,0.9758
18,Netherlands,D,2,Group stage,485.8509,522.4184,4,-0.5714
19,Nepal,D,0,Group stage,429.6749,624.9148,4,-3.0506
