,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.1643,1015.8759,9,1.7312
1,Pakistan,S8_G2,8,Super 8 stage,953.9876,810.5139,7,1.281
2,Ireland,A,4,Group stage,504.2804,479.949,4,0.3802
3,Canada,A,0,Group stage,384.528,674.9414,4,-4.5377
4,United States of America,A,2,Group stage,440.4666,542.888,4,-1.6003
5,England,S8_G2,10,Semifinalist,1135.2462,947.3294,8,1.4681
6,Australia,S8_G1,10,Super 8 stage,976.0544,814.132,7,1.4457
7,Namibia,B,2,Group stage,454.0853,546.0283,4,-1.4366
8,Scotland,B,4,Group stage,463.8624,537.8278,4,-1.1557
9,Oman,B,0,Group stage,424.1442,571.2813,4,-2.299
10,New Zealand,S8_G1,12,Semifinalist,1189.5559,910.9105,8,2.1769
11,West Indies,S8_G2,12,Finalist,1384.7844,1101.3055,9,1.9686
12,Afghanistan,C,4,Group stage,580.7611,575.8444,4,0.0768
13,Uganda,C,0,Group stage,430.3339,754.7967,4,-5.0697
14,Papua New Guinea,C,2,Group stage,484.5157,683.0934,4,-3.1028
15,South Africa,S8_G2,8,Super 8 stage,944.4893,855.283,7,0.7965
16,Sri Lanka,S8_G1,6,Super 8 stage,872.6082,878.9459,7,-0.0566
17,Bangladesh,D,4,Group stage,526.1758,438.5463,4,1.3692
18,Netherlands,D,2,Group stage,472.9581,535.1925,4,-0.9724
19,Nepal,D,0,Group stage,417.9657,631.2825,4,-3.3331
