,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.0595,1015.9414,9,1.7508
1,Pakistan,S8_G2,6,Super 8 stage,948.5492,807.546,7,1.259
2,Ireland,A,4,Group stage,514.2685,487.6385,4,0.4161
3,Canada,A,0,Group stage,398.6971,666.5018,4,-4.1844
4,United States of America,A,2,Group stage,442.195,567.1277,4,-1.9521
5,England,S8_G2,14,Finalist,1253.0878,1073.4589,9,1.2474
6,Australia,S8_G1,10,Super 8 stage,971.5962,814.4669,7,1.4029
7,Namibia,B,4,Group stage,466.9528,527.594,4,-0.9475
8,Scotland,B,2,Group stage,480.6665,546.6193,4,-1.0305
9,Oman,B,0,Group stage,424.0808,591.1835,4,-2.611
10,New Zealand,S8_G1,10,Semifinalist,1153.2302,920.0365,8,1.8218
11,West Indies,S8_G2,10,Semifinalist,1218.7731,983.669,8,1.8368
12,Afghanistan,C,4,Group stage,558.6943,560.1415,4,-0.0226
13,Uganda,C,0,Group stage,462.3542,756.497,4,-4.596
14,Papua New Guinea,C,2,Group stage,473.4638,648.6307,4,-2.737
15,South Africa,S8_G2,10,Super 8 stage,962.5753,860.8644,7,0.9081
16,Sri Lanka,D,4,Group stage,523.4314,473.1778,4,0.7852
17,Bangladesh,S8_G1,6,Super 8 stage,859.4741,837.8032,7,0.1935
18,Netherlands,D,2,Group stage,485.2866,546.6459,4,-0.9587
19,Nepal,D,0,Group stage,411.301,591.1934,4,-2.8108
