,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1251.7729,1014.0065,9,1.6512
1,Pakistan,S8_G2,8,Super 8 stage,956.0437,816.3491,7,1.2473
2,Ireland,A,4,Group stage,522.9549,472.0531,4,0.7953
3,Canada,A,0,Group stage,401.8503,698.807,4,-4.6399
4,United States of America,A,2,Group stage,456.3361,572.7936,4,-1.8196
5,England,S8_G2,12,Semifinalist,1124.4044,956.6728,8,1.3104
6,Australia,S8_G1,12,Finalist,1240.4486,1068.9439,9,1.191
7,Namibia,B,4,Group stage,464.3701,533.9809,4,-1.0877
8,Scotland,B,2,Group stage,472.8133,548.2883,4,-1.1793
9,Oman,B,0,Group stage,422.255,580.8048,4,-2.4773
10,New Zealand,S8_G1,10,Super 8 stage,1049.0009,788.9771,7,2.3216
11,West Indies,S8_G2,12,Semifinalist,1229.1067,976.1551,8,1.9762
12,Afghanistan,C,4,Group stage,586.4673,581.5117,4,0.0774
13,Uganda,C,0,Group stage,442.0804,770.2962,4,-5.1284
14,Papua New Guinea,C,2,Group stage,509.3519,659.9491,4,-2.3531
15,South Africa,S8_G2,8,Super 8 stage,957.0791,873.2598,7,0.7484
16,Sri Lanka,D,4,Group stage,534.7386,470.4458,4,1.0046
17,Bangladesh,S8_G1,6,Super 8 stage,855.1035,839.4555,7,0.1397
18,Netherlands,D,2,Group stage,497.0496,530.6568,4,-0.5251
19,Nepal,D,0,Group stage,416.3787,636.1989,4,-3.4347
