,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1249.1655,999.9269,9,1.7308
1,Pakistan,S8_G2,8,Super 8 stage,960.2676,807.2028,7,1.3666
2,Ireland,A,4,Group stage,532.1394,495.8066,4,0.5677
3,Canada,A,0,Group stage,396.8903,684.6935,4,-4.4969
4,United States of America,A,2,Group stage,439.711,581.7096,4,-2.2187
5,England,S8_G2,12,Semifinalist,1130.8966,957.917,8,1.3514
6,Australia,S8_G1,14,Finalist,1247.4357,1056.7903,9,1.3239
7,Namibia,B,2,Group stage,452.6185,545.1493,4,-1.4458
8,Scotland,B,4,Group stage,462.4047,539.1754,4,-1.1995
9,Oman,B,0,Group stage,437.1935,577.5516,4,-2.1931
10,New Zealand,S8_G1,10,Super 8 stage,1056.3484,781.2101,7,2.4566
11,West Indies,S8_G2,10,Semifinalist,1229.6259,995.2713,8,1.8309
12,Afghanistan,C,4,Group stage,570.3964,601.6015,4,-0.4876
13,Uganda,C,0,Group stage,453.322,752.0002,4,-4.6668
14,Papua New Guinea,C,2,Group stage,474.3891,638.0182,4,-2.5567
15,South Africa,S8_G2,8,Super 8 stage,962.0667,870.7677,7,0.8152
16,Sri Lanka,D,4,Group stage,522.8142,467.8186,4,0.8593
17,Bangladesh,S8_G1,6,Super 8 stage,828.919,841.047,7,-0.1083
18,Netherlands,D,2,Group stage,488.2583,519.7785,4,-0.4925
19,Nepal,D,0,Group stage,417.5544,598.981,4,-2.8348
