,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,1018.551,766.3069,7,2.2522
1,Pakistan,S8_G2,8,Super 8 stage,925.0699,816.459,7,0.9697
2,Ireland,A,4,Group stage,510.2999,489.3333,4,0.3276
3,Canada,A,0,Group stage,408.3279,661.8876,4,-3.9619
4,United States of America,A,2,Group stage,436.0199,555.2921,4,-1.8636
5,England,S8_G2,12,Semifinalist,1137.4847,966.9931,8,1.332
6,Australia,S8_G1,12,Finalist,1249.1987,1076.7689,9,1.1974
7,Namibia,B,4,Group stage,476.5747,537.8065,4,-0.9567
8,Scotland,B,2,Group stage,452.4227,547.7364,4,-1.4893
9,Oman,B,0,Group stage,435.2956,574.9638,4,-2.1823
10,New Zealand,S8_G1,14,Champion,1330.1975,1027.285,9,2.1036
11,West Indies,S8_G2,10,Semifinalist,1240.8392,989.7,8,1.962
12,Afghanistan,C,4,Group stage,570.9177,591.5648,4,-0.3226
13,Uganda,C,0,Group stage,423.225,794.8067,4,-5.806
14,Papua New Guinea,C,2,Group stage,488.5024,629.7621,4,-2.2072
15,South Africa,S8_G2,8,Super 8 stage,963.0748,856.4286,7,0.9522
16,Sri Lanka,S8_G1,6,Super 8 stage,866.4856,890.9014,7,-0.218
17,Bangladesh,D,4,Group stage,515.1387,455.664,4,0.9293
18,Netherlands,D,2,Group stage,506.9579,519.1639,4,-0.1907
19,Nepal,D,0,Group stage,417.1951,622.9548,4,-3.215
