,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.8513,1012.3863,9,1.781
1,Pakistan,S8_G2,6,Super 8 stage,977.5784,829.2123,7,1.3247
2,Ireland,A,4,Group stage,536.2377,490.3505,4,0.717
3,Canada,A,0,Group stage,392.3642,699.651,4,-4.8014
4,United States of America,A,2,Group stage,463.3721,581.3203,4,-1.8429
5,England,S8_G2,12,Semifinalist,1144.9769,963.2664,8,1.4196
6,Australia,S8_G1,12,Finalist,1243.4248,1074.3798,9,1.1739
7,Namibia,B,4,Group stage,465.0495,544.6944,4,-1.2445
8,Scotland,B,2,Group stage,472.5364,556.5782,4,-1.3132
9,Oman,B,0,Group stage,451.6908,598.29,4,-2.2906
10,New Zealand,S8_G1,10,Super 8 stage,1048.2656,774.6947,7,2.4426
11,West Indies,S8_G2,10,Semifinalist,1218.5946,982.3451,8,1.8457
12,Afghanistan,C,4,Group stage,592.087,604.3023,4,-0.1909
13,Uganda,C,0,Group stage,441.3013,785.1943,4,-5.3733
14,Papua New Guinea,C,2,Group stage,500.1577,666.7597,4,-2.6032
15,South Africa,S8_G2,10,Super 8 stage,964.4427,854.2389,7,0.984
16,Sri Lanka,D,4,Group stage,528.4309,478.7143,4,0.7768
17,Bangladesh,S8_G1,6,Super 8 stage,865.5369,835.4829,7,0.2683
18,Netherlands,D,2,Group stage,493.8206,534.1998,4,-0.6309
19,Nepal,D,0,Group stage,418.7329,621.3912,4,-3.1665
