,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.6049,1008.1668,9,1.7669
1,Pakistan,S8_G2,6,Super 8 stage,957.9506,823.532,7,1.2002
2,Ireland,A,4,Group stage,518.4371,492.3885,4,0.407
3,Canada,A,0,Group stage,408.8612,670.9897,4,-4.0958
4,United States of America,A,2,Group stage,438.032,577.9097,4,-2.1856
5,England,S8_G2,12,Semifinalist,1143.054,961.7835,8,1.4162
6,Australia,S8_G1,10,Super 8 stage,983.3267,814.3567,7,1.5087
7,Namibia,B,2,Group stage,450.4089,544.373,4,-1.4682
8,Scotland,B,4,Group stage,468.4045,538.2939,4,-1.092
9,Oman,B,0,Group stage,428.593,584.0423,4,-2.4289
10,New Zealand,S8_G1,10,Finalist,1313.9274,1026.807,9,1.9939
11,West Indies,S8_G2,12,Semifinalist,1253.3799,972.3909,8,2.1952
12,Afghanistan,C,4,Group stage,582.5167,617.8808,4,-0.5526
13,Uganda,C,0,Group stage,438.5022,798.2253,4,-5.6207
14,Papua New Guinea,C,2,Group stage,512.874,658.1806,4,-2.2704
15,South Africa,S8_G2,10,Super 8 stage,962.1428,869.2327,7,0.8296
16,Sri Lanka,D,4,Group stage,524.3343,474.5794,4,0.7774
17,Bangladesh,S8_G1,6,Super 8 stage,834.1982,830.7466,7,0.0308
18,Netherlands,D,2,Group stage,488.2009,542.9551,4,-0.8555
19,Nepal,D,0,Group stage,428.7335,591.6483,4,-2.5455
