,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.6111,990.727,9,1.8048
1,Pakistan,S8_G2,6,Super 8 stage,947.2014,825.3898,7,1.0876
2,Ireland,A,4,Group stage,523.324,499.5685,4,0.3712
3,Canada,A,0,Group stage,412.9617,666.9922,4,-3.9692
4,United States of America,A,2,Group stage,441.4627,572.578,4,-2.0487
5,England,S8_G2,10,Semifinalist,1140.3916,960.757,8,1.4034
6,Australia,S8_G1,10,Super 8 stage,971.74,815.1223,7,1.3984
7,Namibia,B,4,Group stage,457.9463,537.7854,4,-1.2475
8,Scotland,B,2,Group stage,464.3086,534.9821,4,-1.1043
9,Oman,B,0,Group stage,431.2664,592.5089,4,-2.5194
10,New Zealand,S8_G1,10,Finalist,1276.6009,1026.1915,9,1.739
11,West Indies,S8_G2,14,Semifinalist,1225.1775,956.9664,8,2.0954
12,Afghanistan,C,4,Group stage,563.9237,574.1813,4,-0.1603
13,Uganda,C,0,Group stage,439.0814,764.9501,4,-5.0917
14,Papua New Guinea,C,2,Group stage,505.2379,650.9647,4,-2.277
15,South Africa,S8_G2,10,Super 8 stage,968.6306,882.1316,7,0.7723
16,Sri Lanka,S8_G1,6,Super 8 stage,882.6044,883.1712,7,-0.0051
17,Bangladesh,D,4,Group stage,512.425,454.1555,4,0.9105
18,Netherlands,D,2,Group stage,492.4748,526.3161,4,-0.5288
19,Nepal,D,0,Group stage,421.293,613.2235,4,-2.9989
