,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.6712,1004.4788,9,1.7652
1,Pakistan,S8_G2,6,Super 8 stage,934.0551,825.8455,7,0.9662
2,Ireland,A,4,Group stage,528.6854,474.5906,4,0.8452
3,Canada,A,0,Group stage,408.0247,658.4443,4,-3.9128
4,United States of America,A,2,Group stage,439.9241,578.9316,4,-2.172
5,England,S8_G2,12,Semifinalist,1131.4114,968.0055,8,1.2766
6,Australia,S8_G1,12,Finalist,1230.0584,1070.2355,9,1.1099
7,Namibia,B,2,Group stage,449.7337,544.4567,4,-1.48
8,Scotland,B,4,Group stage,467.7803,514.8205,4,-0.735
9,Oman,B,0,Group stage,429.1237,579.3249,4,-2.3469
10,New Zealand,S8_G1,10,Super 8 stage,1032.8754,779.382,7,2.2633
11,West Indies,S8_G2,10,Semifinalist,1199.1036,967.0274,8,1.8131
12,Afghanistan,C,4,Group stage,568.3171,596.4664,4,-0.4398
13,Uganda,C,0,Group stage,441.6846,737.6437,4,-4.6244
14,Papua New Guinea,C,2,Group stage,513.1829,663.5366,4,-2.3493
15,South Africa,S8_G2,10,Super 8 stage,952.4726,866.8036,7,0.7649
16,Sri Lanka,D,4,Group stage,536.6267,467.156,4,1.0855
17,Bangladesh,S8_G1,6,Super 8 stage,843.9757,841.3839,7,0.0231
18,Netherlands,D,2,Group stage,473.9676,523.7969,4,-0.7786
19,Nepal,D,0,Group stage,423.4876,600.8314,4,-2.771
