,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1134.2766,887.2642,8,1.9298
1,Pakistan,S8_G2,6,Super 8 stage,974.4937,821.7598,7,1.3637
2,Ireland,A,4,Group stage,513.0389,489.7074,4,0.3646
3,Canada,A,0,Group stage,389.4857,680.2917,4,-4.5438
4,United States of America,A,2,Group stage,446.1043,560.4923,4,-1.7873
5,England,S8_G2,12,Finalist,1266.2188,1087.5536,9,1.2407
6,Australia,S8_G1,10,Super 8 stage,967.1705,807.4474,7,1.4261
7,Namibia,B,2,Group stage,449.1512,540.2459,4,-1.4234
8,Scotland,B,2,Group stage,452.9946,532.0044,4,-1.2345
9,Oman,B,2,Group stage,438.967,561.9301,4,-1.9213
10,New Zealand,S8_G1,10,Champion,1320.2371,1037.6813,9,1.9622
11,West Indies,S8_G2,12,Semifinalist,1225.0192,1001.3497,8,1.7474
12,Afghanistan,C,4,Group stage,574.3725,589.2278,4,-0.2321
13,Uganda,C,0,Group stage,403.0966,734.468,4,-5.1777
14,Papua New Guinea,C,2,Group stage,495.7091,632.9318,4,-2.1441
15,South Africa,S8_G2,10,Super 8 stage,957.3955,881.2306,7,0.68
16,Sri Lanka,D,4,Group stage,538.4563,483.8268,4,0.8536
17,Bangladesh,S8_G1,6,Super 8 stage,850.4336,851.2761,7,-0.0075
18,Netherlands,D,2,Group stage,500.7923,547.6654,4,-0.7324
19,Nepal,D,0,Group stage,437.326,606.3851,4,-2.6415
