,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1279.0621,995.6626,9,1.9681
1,Pakistan,S8_G2,8,Super 8 stage,936.0467,819.5863,7,1.0398
2,Ireland,A,4,Group stage,516.521,493.4903,4,0.3599
3,Canada,A,0,Group stage,399.6179,645.6353,4,-3.844
4,United States of America,A,2,Group stage,439.6408,572.3777,4,-2.074
5,England,S8_G2,12,Semifinalist,1125.8298,970.2588,8,1.2154
6,Australia,S8_G1,10,Super 8 stage,969.2425,815.2408,7,1.375
7,Namibia,B,2,Group stage,468.9123,559.1161,4,-1.4094
8,Scotland,B,4,Group stage,485.7851,525.4192,4,-0.6193
9,Oman,B,0,Group stage,445.2597,597.2765,4,-2.3753
10,New Zealand,S8_G1,12,Finalist,1316.3298,1024.0675,9,2.0296
11,West Indies,S8_G2,10,Semifinalist,1199.5246,993.6957,8,1.608
12,Afghanistan,C,4,Group stage,580.4018,588.2323,4,-0.1224
13,Uganda,C,0,Group stage,442.2232,756.0431,4,-4.9034
14,Papua New Guinea,C,2,Group stage,504.3389,662.821,4,-2.4763
15,South Africa,S8_G2,8,Super 8 stage,967.5325,879.1839,7,0.7888
16,Sri Lanka,D,4,Group stage,525.1421,479.3701,4,0.7152
17,Bangladesh,S8_G1,6,Super 8 stage,865.2479,858.277,7,0.0622
18,Netherlands,D,2,Group stage,500.3505,544.1447,4,-0.6843
19,Nepal,D,0,Group stage,432.5161,619.6261,4,-2.9236
