,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1116.881,878.5539,8,1.8619
1,Pakistan,S8_G2,10,Super 8 stage,958.2712,818.0833,7,1.2517
2,Ireland,A,4,Group stage,528.2519,490.1235,4,0.5958
3,Canada,A,0,Group stage,388.6297,653.6273,4,-4.1406
4,United States of America,A,2,Group stage,445.8494,570.3738,4,-1.9457
5,England,S8_G2,14,Champion,1268.3057,1091.2258,9,1.2297
6,Australia,S8_G1,8,Super 8 stage,969.7165,806.9051,7,1.4537
7,Namibia,B,2,Group stage,461.0785,550.1151,4,-1.3912
8,Scotland,B,4,Group stage,468.0915,538.8881,4,-1.1062
9,Oman,B,0,Group stage,442.8695,583.5884,4,-2.1987
10,New Zealand,S8_G1,10,Semifinalist,1173.7357,924.5327,8,1.9469
11,West Indies,S8_G2,10,Finalist,1356.8833,1142.7314,9,1.4872
12,Afghanistan,C,4,Group stage,598.2895,595.1714,4,0.0487
13,Uganda,C,0,Group stage,482.5641,790.0899,4,-4.8051
14,Papua New Guinea,C,2,Group stage,512.5756,676.6544,4,-2.5637
15,South Africa,S8_G2,8,Super 8 stage,957.437,875.4702,7,0.7318
16,Sri Lanka,D,4,Group stage,536.7505,491.2969,4,0.7102
17,Bangladesh,S8_G1,6,Super 8 stage,868.0657,841.1058,7,0.2407
18,Netherlands,D,2,Group stage,506.5804,537.5698,4,-0.4842
19,Nepal,D,0,Group stage,448.5395,633.2592,4,-2.8862
