,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.7156,1001.5204,9,1.8833
1,Pakistan,S8_G2,8,Super 8 stage,948.5424,814.9831,7,1.1925
2,Ireland,A,4,Group stage,523.0284,482.9928,4,0.6256
3,Canada,A,0,Group stage,393.8962,692.9114,4,-4.6721
4,United States of America,A,2,Group stage,457.0385,568.3831,4,-1.7398
5,England,S8_G2,14,Finalist,1273.909,1076.5975,9,1.3702
6,Australia,S8_G1,8,Super 8 stage,980.1119,816.7294,7,1.4588
7,Namibia,B,4,Group stage,458.1492,543.9336,4,-1.3404
8,Scotland,B,2,Group stage,463.2094,551.66,4,-1.382
9,Oman,B,0,Group stage,447.768,587.6006,4,-2.1849
10,New Zealand,S8_G1,12,Semifinalist,1176.9787,916.7589,8,2.033
11,West Indies,S8_G2,10,Semifinalist,1212.9525,983.0464,8,1.7961
12,Afghanistan,C,4,Group stage,564.8388,598.4012,4,-0.5244
13,Uganda,C,0,Group stage,439.8231,745.9126,4,-4.7826
14,Papua New Guinea,C,2,Group stage,506.1902,645.329,4,-2.174
15,South Africa,S8_G2,8,Super 8 stage,945.1062,859.5728,7,0.7637
16,Sri Lanka,D,4,Group stage,525.111,469.0204,4,0.8764
17,Bangladesh,S8_G1,6,Super 8 stage,840.9854,842.3818,7,-0.0125
18,Netherlands,D,2,Group stage,492.9972,518.1927,4,-0.3937
19,Nepal,D,0,Group stage,412.5248,619.9487,4,-3.241
