,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.5158,1004.2303,9,1.7242
1,Pakistan,S8_G2,8,Super 8 stage,966.8958,816.3372,7,1.3443
2,Ireland,A,4,Group stage,537.0327,481.7854,4,0.8632
3,Canada,A,0,Group stage,394.6608,689.5606,4,-4.6078
4,United States of America,A,2,Group stage,443.6648,574.9054,4,-2.0506
5,England,S8_G2,12,Finalist,1277.2222,1108.198,9,1.1738
6,Australia,S8_G1,12,Semifinalist,1113.5255,929.3348,8,1.439
7,Namibia,B,2,Group stage,461.0946,547.8417,4,-1.3554
8,Scotland,B,4,Group stage,481.0136,544.881,4,-0.9979
9,Oman,B,0,Group stage,437.1321,593.3909,4,-2.4415
10,New Zealand,S8_G1,10,Super 8 stage,1031.6348,777.4833,7,2.2692
11,West Indies,S8_G2,10,Semifinalist,1201.7863,975.949,8,1.7644
12,Afghanistan,C,4,Group stage,566.7214,624.3773,4,-0.9009
13,Uganda,C,0,Group stage,445.154,733.3004,4,-4.5023
14,Papua New Guinea,C,2,Group stage,515.1533,634.8896,4,-1.8709
15,South Africa,S8_G2,8,Super 8 stage,948.4044,869.4115,7,0.7053
16,Sri Lanka,D,4,Group stage,517.722,496.3792,4,0.3335
17,Bangladesh,S8_G1,6,Super 8 stage,879.4044,836.6556,7,0.3817
18,Netherlands,D,2,Group stage,493.2127,540.8796,4,-0.7448
19,Nepal,D,0,Group stage,429.2064,613.367,4,-2.8775
