,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1279.7082,996.3721,9,1.9676
1,Pakistan,S8_G2,6,Super 8 stage,953.7816,826.7375,7,1.1343
2,Ireland,A,4,Group stage,526.7336,477.8783,4,0.7634
3,Canada,A,0,Group stage,404.372,700.0652,4,-4.6202
4,United States of America,A,2,Group stage,447.1523,591.171,4,-2.2503
5,England,S8_G2,14,Semifinalist,1122.01,956.9266,8,1.2897
6,Australia,S8_G1,8,Super 8 stage,973.69,812.8002,7,1.4365
7,Namibia,B,2,Group stage,459.8504,545.1503,4,-1.3328
8,Scotland,B,4,Group stage,478.8997,545.3161,4,-1.0378
9,Oman,B,0,Group stage,433.5146,580.2277,4,-2.2924
10,New Zealand,S8_G1,12,Finalist,1287.9638,1029.9332,9,1.7919
11,West Indies,S8_G2,10,Semifinalist,1206.5646,989.1648,8,1.6984
12,Afghanistan,C,4,Group stage,574.3586,588.1519,4,-0.2155
13,Uganda,C,0,Group stage,420.6103,765.9354,4,-5.3957
14,Papua New Guinea,C,2,Group stage,533.4977,632.7552,4,-1.5509
15,South Africa,S8_G2,10,Super 8 stage,956.9738,850.5586,7,0.9501
16,Sri Lanka,D,4,Group stage,524.6128,468.2682,4,0.8804
17,Bangladesh,S8_G1,6,Super 8 stage,861.9985,844.1311,7,0.1595
18,Netherlands,D,2,Group stage,499.6643,542.8325,4,-0.6745
19,Nepal,D,0,Group stage,420.8802,622.4615,4,-3.1497
