,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1252.847,996.2574,9,1.7819
1,Pakistan,S8_G2,6,Super 8 stage,941.1071,825.2017,7,1.0349
2,Ireland,A,4,Group stage,521.8274,487.3275,4,0.5391
3,Canada,A,0,Group stage,407.3055,671.9029,4,-4.1343
4,United States of America,A,2,Group stage,446.0429,572.2642,4,-1.9722
5,England,S8_G2,12,Semifinalist,1119.4885,956.9762,8,1.2696
6,Australia,S8_G1,12,Champion,1261.7398,1069.0371,9,1.3382
7,Namibia,B,4,Group stage,468.1538,524.334,4,-0.8778
8,Scotland,B,2,Group stage,465.3231,545.6888,4,-1.2557
9,Oman,B,0,Group stage,415.471,584.2699,4,-2.6375
10,New Zealand,S8_G1,8,Super 8 stage,1036.505,777.174,7,2.3155
11,West Indies,S8_G2,12,Semifinalist,1222.224,985.2863,8,1.8511
12,Afghanistan,C,4,Group stage,570.8958,599.3375,4,-0.4444
13,Uganda,C,0,Group stage,439.4504,769.9234,4,-5.1636
14,Papua New Guinea,C,2,Group stage,518.9672,639.0047,4,-1.8756
15,South Africa,S8_G2,10,Super 8 stage,952.7769,863.2945,7,0.799
16,Sri Lanka,D,4,Group stage,530.8391,491.4867,4,0.6149
17,Bangladesh,S8_G1,6,Super 8 stage,865.6262,843.8141,7,0.1948
18,Netherlands,D,2,Group stage,491.5591,538.602,4,-0.735
19,Nepal,D,0,Group stage,442.3657,629.3329,4,-2.9214
