,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1226.1165,996.5071,9,1.5945
1,Pakistan,S8_G2,8,Super 8 stage,948.8495,811.6069,7,1.2254
2,Ireland,A,4,Group stage,526.9729,466.2411,4,0.9489
3,Canada,A,0,Group stage,388.5818,662.9416,4,-4.2869
4,United States of America,A,2,Group stage,439.4183,576.3498,4,-2.1396
5,England,S8_G2,14,Semifinalist,1133.8662,943.9193,8,1.484
6,Australia,S8_G1,10,Super 8 stage,983.94,799.411,7,1.6476
7,Namibia,B,2,Group stage,454.6618,544.4684,4,-1.4032
8,Scotland,B,4,Group stage,483.025,546.2267,4,-0.9875
9,Oman,B,0,Group stage,427.6693,590.8197,4,-2.5492
10,New Zealand,S8_G1,12,Champion,1289.6983,1037.9488,9,1.7483
11,West Indies,S8_G2,10,Semifinalist,1239.1316,973.4166,8,2.0759
12,Afghanistan,C,4,Group stage,561.8741,559.8548,4,0.0316
13,Uganda,C,0,Group stage,436.4789,743.5167,4,-4.7975
14,Papua New Guinea,C,2,Group stage,467.4345,662.1123,4,-3.0418
15,South Africa,S8_G2,8,Super 8 stage,939.3853,871.6101,7,0.6051
16,Sri Lanka,D,4,Group stage,525.1138,483.4826,4,0.6505
17,Bangladesh,S8_G1,6,Super 8 stage,851.3971,839.1515,7,0.1093
18,Netherlands,D,2,Group stage,497.4271,527.0346,4,-0.4626
19,Nepal,D,0,Group stage,421.284,605.7064,4,-2.8816
