,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.3366,1006.208,9,1.7856
1,Pakistan,S8_G2,6,Super 8 stage,942.9096,829.9922,7,1.0082
2,Ireland,A,4,Group stage,529.2269,461.4709,4,1.0587
3,Canada,A,0,Group stage,389.6676,679.1022,4,-4.5224
4,United States of America,A,2,Group stage,444.7249,575.8631,4,-2.049
5,England,S8_G2,12,Finalist,1272.5969,1081.9567,9,1.3239
6,Australia,S8_G1,10,Super 8 stage,993.3698,822.0493,7,1.5296
7,Namibia,B,2,Group stage,463.1234,559.856,4,-1.5114
8,Scotland,B,4,Group stage,476.9761,558.3651,4,-1.2717
9,Oman,B,0,Group stage,447.2271,586.3865,4,-2.1744
10,New Zealand,S8_G1,10,Semifinalist,1172.7534,907.9917,8,2.0685
11,West Indies,S8_G2,10,Super 8 stage,1085.0469,842.363,7,2.1668
12,Afghanistan,C,4,Group stage,571.7334,593.8718,4,-0.3459
13,Uganda,C,0,Group stage,454.0912,745.1513,4,-4.5478
14,Papua New Guinea,C,2,Group stage,486.0961,658.9893,4,-2.7015
15,South Africa,S8_G2,12,Semifinalist,1093.0447,1001.5464,8,0.7148
16,Sri Lanka,D,4,Group stage,521.8001,490.4657,4,0.4896
17,Bangladesh,S8_G1,6,Super 8 stage,852.8466,838.7637,7,0.1257
18,Netherlands,D,2,Group stage,495.9436,538.182,4,-0.66
19,Nepal,D,0,Group stage,440.3786,618.3185,4,-2.7803
